pair_order,pair_id,from_order,from_station_id,from_station_name,to_order,to_station_id,to_station_name,w1_distance_m,distance_km,w2_average_lanes,w3_protection_proxy,w3_child_protection_proxy,w3_senior_protection_proxy,w3_disabled_protection_proxy,w3_classification,w4_average_absolute_grade_pct,w4_classification,distance_norm,lane_inverse_norm,lane_penalty_norm,protection_norm,slope_norm,scenario_cost
1356,ST039__ST046,39,ST039,능곡힐스테이트,46,ST046,배곧1동행정복지센터,10907.0,10.907,2.374259605100675,0.283680888,0.269546089,0.050511524,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.592643065,PRELIMINARY_90M,0.46280816395807695,0.42118393365732953,0.42118393365732953,0.283680888,0.26544051083333337,0.358278374112185
133,ST003__ST029,3,ST003,배곧한울공원,29,ST029,관곡공원,15639.0,15.639,2.5268210818123493,0.054432669,0.054432669,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.916530202,PRELIMINARY_90M,0.6635974031484703,0.3957541779265017,0.3957541779265017,0.054432669,0.31942170033333334,0.35830148760207636
1046,ST025__ST051,25,ST025,목감동행정복지센터,51,ST051,연성중학교,4855.0,4.855,2.2406696427083874,0.255573087,0.248649808,0.132560721,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.153385578,PRELIMINARY_90M,0.20600840157847838,0.44629515254701263,0.44629515254701263,0.255573087,0.525564263,0.35836022603137274
776,ST017__ST049,17,ST017,장곡동,49,ST049,거북섬 웨이브파크 정문,14646.0,14.646,3.094482193339755,0.208559805,0.208559805,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.681786926,PRELIMINARY_90M,0.6214622141129545,0.3231558424062989,0.3231558424062989,0.208559805,0.280297821,0.35836892062981335
1179,ST030__ST049,30,ST030,장곡도서관,49,ST049,거북섬 웨이브파크 정문,14433.0,14.433,3.171456716031603,0.197050759,0.197050759,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.85357876,PRELIMINARY_90M,0.6124241524165146,0.3153125170982265,0.3153125170982265,0.197050759,0.3089297933333333,0.35842930546201857
616,ST013__ST047,13,ST013,삼미시장,47,ST047,배곧2동행정복지센터,12993.0,12.993,2.8535310620420042,0.204797576,0.204797576,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.971024321,PRELIMINARY_90M,0.5513217634828361,0.35044300491489794,0.35044300491489794,0.204797576,0.3285040535,0.35876659947443357
441,ST009__ST046,9,ST009,능곡중앙공원,46,ST046,배곧1동행정복지센터,10940.0,10.94,2.3731400637119227,0.284122724,0.255525034,0.051650852,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.610873325,PRELIMINARY_90M,0.4642084270378071,0.42138262940783205,0.42138262940783205,0.284122724,0.2684788875,0.3595481669864098
607,ST013__ST038,13,ST013,삼미시장,38,ST038,능곡도서관,10669.0,10.669,2.4106621132158583,0.223015161,0.216569654,0.008649719,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.089859033,PRELIMINARY_90M,0.4527092968982051,0.4148237924003316,0.4148237924003316,0.223015161,0.3483098388333334,0.3597145222829675
1140,ST029__ST035,29,ST029,관곡공원,35,ST035,산들공원,8617.0,8.617,2.9667041823193947,0.222000363,0.222000363,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.087149764,PRELIMINARY_90M,0.3656383926677133,0.3370743891351484,0.3370743891351484,0.222000363,0.5145249606666666,0.3598095263673821
783,ST018__ST019,18,ST018,정왕역,19,ST019,시화병원,477.0,0.477,2.616523504201786,1.0,1.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.221777495,PRELIMINARY_90M,0.020240166334280985,0.38218651519626484,0.38218651519626484,1.0,0.03696291583333333,0.3598473993409698
403,ST008__ST054,8,ST008,시흥능곡역,54,ST054,시흥 프리미엄 아울렛,8474.0,8.474,2.118722442640392,0.201490511,0.201490511,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.450436707,PRELIMINARY_90M,0.35957058598888275,0.47198253998469997,0.47198253998469997,0.201490511,0.40840611783333336,0.360362438701729
565,ST012__ST038,12,ST012,신천역,38,ST038,능곡도서관,10528.0,10.528,2.3728396337552122,0.220045017,0.213514366,0.00876398,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.12272917,PRELIMINARY_90M,0.4467263546484491,0.42143598150264305,0.42143598150264305,0.220045017,0.35378819499999997,0.360498887037773
1098,ST027__ST046,27,ST027,은행동행정복지센터,46,ST046,배곧1동행정복지센터,13928.0,13.928,2.483699345919321,0.199464446,0.199464446,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.494361257,PRELIMINARY_90M,0.5909958840751899,0.4026252217857948,0.4026252217857948,0.199464446,0.2490602095,0.3605364403402462
812,ST018__ST048,18,ST018,정왕역,48,ST048,정왕평생학습관 사거리,747.0,0.747,2.7790953736776527,1.0,1.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.305117177,PRELIMINARY_90M,0.031696864259345696,0.3598293205305411,0.3598293205305411,1.0,0.05085286283333334,0.36059476190580503
155,ST003__ST051,3,ST003,배곧한울공원,51,ST051,연성중학교,14670.0,14.67,3.1162241781566955,0.143837956,0.137744357,0.011760457,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.13390286,PRELIMINARY_90M,0.6224805872618492,0.32090117489285336,0.32090117489285336,0.143837956,0.35565047666666666,0.3607175487053423
755,ST017__ST028,17,ST017,장곡동,28,ST028,매화산업단지,7665.0,7.665,1.9685429224432203,0.302670708,0.302670708,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.842938926,PRELIMINARY_90M,0.3252429244282259,0.5079899394618578,0.5079899394618578,0.302670708,0.30715648766666664,0.36076501488918755
312,ST007__ST010,7,ST007,장현지구,10,ST010,은계호수공원,9295.0,9.295,2.133532995691515,0.240178212,0.240178212,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.044052907,PRELIMINARY_90M,0.39440743412398693,0.4687061329819662,0.4687061329819662,0.240178212,0.3406754845,0.36099181590148827
520,ST011__ST036,11,ST011,배곧생명공원,36,ST036,시흥시립군자도서관,7492.0,7.492,2.0687468486474847,0.331902844,0.331902844,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.872674267,PRELIMINARY_90M,0.31790215131327704,0.4833844221460856,0.4833844221460856,0.331902844,0.31211237783333334,0.36132544882317397
1314,ST036__ST055,36,ST036,시흥시립군자도서관,55,ST055,해양생태과학관,13275.0,13.275,2.6350895777874723,0.189985919,0.189985919,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.88131981,PRELIMINARY_90M,0.5632876479823482,0.3794937403379055,0.3794937403379055,0.189985919,0.3135533016666667,0.3615801522467301
110,ST003__ST006,3,ST003,배곧한울공원,6,ST006,시흥시청 본청,12768.0,12.768,2.392591104727005,0.205756748,0.205756748,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.686058387,PRELIMINARY_90M,0.5417745152119489,0.4179569162588273,0.4179569162588273,0.205756748,0.28100973116666667,0.3616244776593607
600,ST013__ST031,13,ST013,삼미시장,31,ST031,마전저수지,10955.0,10.955,2.539738308283579,0.171418211,0.171418211,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.50208746,PRELIMINARY_90M,0.4648449102558663,0.39374135387823717,0.39374135387823717,0.171418211,0.41701457666666664,0.36175476295019254
608,ST013__ST039,13,ST013,삼미시장,39,ST039,능곡힐스테이트,10767.0,10.767,2.406975501946521,0.228261563,0.202467309,0.025794253,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.084815761,PRELIMINARY_90M,0.4568676539228582,0.41545915161633346,0.41545915161633346,0.228261563,0.34746929350000005,0.36201441550979796
940,ST022__ST038,22,ST022,오이도박물관,38,ST038,능곡도서관,15734.0,15.734,3.1711587092107423,0.19149564,0.18712631,0.005863538,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.645782853,PRELIMINARY_90M,0.6676284635295116,0.31534214831174007,0.31534214831174007,0.19149564,0.2742971421666667,0.3621908485019796
1082,ST027__ST030,27,ST027,은행동행정복지센터,30,ST030,장곡도서관,10246.0,10.246,2.2275739708934226,0.250512017,0.250512017,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.889500259,PRELIMINARY_90M,0.4347604701489371,0.4489188745543322,0.4489188745543322,0.250512017,0.31491670983333336,0.3622770178841507
866,ST020__ST031,20,ST020,시화공업단지[왼쪽부근],31,ST031,마전저수지,5736.0,5.736,3.0,0.215509815,0.215509815,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.941832982,PRELIMINARY_90M,0.24339118258581915,0.3333333333333333,0.3333333333333333,0.215509815,0.6569721636666667,0.3623016236464548
558,ST012__ST031,12,ST012,신천역,31,ST031,마전저수지,10814.0,10.814,2.5045720982067676,0.167862657,0.167862657,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.541731055,PRELIMINARY_90M,0.45886196800611023,0.39926979970589926,0.39926979970589926,0.167862657,0.4236218425,0.36240406680300236
294,ST006__ST040,6,ST006,시흥시청 본청,40,ST040,갯골생태공원,3134.0,3.134,1.787243299742466,0.417517824,0.417517824,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.045098404,PRELIMINARY_90M,0.13298256035982517,0.5595209114193326,0.5595209114193326,0.417517824,0.340849734,0.36271775744478946
566,ST012__ST039,12,ST012,신천역,39,ST039,능곡힐스테이트,10626.0,10.626,2.369448751930395,0.225387105,0.199255214,0.026131891,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.117461439,PRELIMINARY_90M,0.45088471167310223,0.42203909208219753,0.42203909208219753,0.225387105,0.3529102398333333,0.36280528714715826
586,ST013__ST017,13,ST013,삼미시장,17,ST017,장곡동,10668.0,10.668,2.3895441602496903,0.248389511,0.248389511,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.991466494,PRELIMINARY_90M,0.45266686468366785,0.4184898595452227,0.4184898595452227,0.248389511,0.33191108233333333,0.36286432939055596
399,ST008__ST050,8,ST008,시흥능곡역,50,ST050,시흥한라3차아파트,14112.0,14.112,2.7272706740161086,0.111182208,0.111182208,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.262457176,PRELIMINARY_90M,0.5988034115500488,0.3666669427158199,0.3666669427158199,0.111182208,0.377076196,0.36343218956646717
169,ST004__ST014,4,ST004,배곧중심상가,14,ST014,시흥대야역,11638.0,11.638,3.410207240134275,0.235822411,0.191985149,0.107739858,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.586665465,PRELIMINARY_90M,0.49382611278482624,0.293237310692187,0.293237310692187,0.235822411,0.4311109108333333,0.36349918632758665
829,ST019__ST029,19,ST019,시화병원,29,ST029,관곡공원,9265.0,9.265,2.820027725618513,0.12145997,0.12145997,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.513046847,PRELIMINARY_90M,0.39313446768786864,0.35460644266562,0.35460644266562,0.12145997,0.5855078078333333,0.36367717204670547
1266,ST034__ST046,34,ST034,군자디지털과학고등학교,46,ST046,배곧1동행정복지센터,6911.0,6.911,1.6590635230531043,0.284024149,0.284024149,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.648350544,PRELIMINARY_90M,0.29324903466711927,0.6027496754070889,0.6027496754070889,0.284024149,0.27472509066666667,0.3636869874352187
544,ST012__ST017,12,ST012,신천역,17,ST017,장곡동,10527.0,10.527,2.351442584163786,0.245754547,0.245754547,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.028121111,PRELIMINARY_90M,0.4466839224339118,0.42527085574390816,0.42527085574390816,0.245754547,0.33802018516666665,0.3639323775861216
864,ST020__ST029,20,ST020,시화공업단지[왼쪽부근],29,ST029,관곡공원,10424.0,10.424,2.840038246298897,0.118573536,0.118573536,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.256444901,PRELIMINARY_90M,0.44231340433657235,0.35210793421644504,0.35210793421644504,0.118573536,0.5427408168333333,0.36393392284658765
1075,ST026__ST051,26,ST026,은계파크자이,51,ST051,연성중학교,7587.0,7.587,2.103109787779251,0.27255464,0.260774295,0.022735702,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.31844097,PRELIMINARY_90M,0.3219332116943183,0.47548635159742936,0.47548635159742936,0.27255464,0.38640682833333334,0.36409525790627023
621,ST013__ST052,13,ST013,삼미시장,52,ST052,가온그린공원,10711.0,10.711,2.3610115699713874,0.255497662,0.255497662,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.938174021,PRELIMINARY_90M,0.4544914499087707,0.42354726792470515,0.42354726792470515,0.255497662,0.3230290035,0.364141345833369
487,ST010__ST047,10,ST010,은계호수공원,47,ST047,배곧2동행정복지센터,16042.0,16.042,2.4851081642729627,0.137242987,0.137242987,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.420075432,PRELIMINARY_90M,0.6806975856069928,0.4023969718406835,0.4023969718406835,0.137242987,0.23667923866666665,0.36425419577858575
650,ST014__ST040,14,ST014,시흥대야역,40,ST040,갯골생태공원,11018.0,11.018,2.227076316300076,0.137706878,0.116319751,0.021387128,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.417277935,PRELIMINARY_90M,0.4675181397717147,0.4490191883775841,0.4490191883775841,0.137706878,0.40287965583333335,0.364280965495658
377,ST008__ST028,8,ST008,시흥능곡역,28,ST028,매화산업단지,8534.0,8.534,1.9269660940085112,0.132284324,0.132284324,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.663161369,PRELIMINARY_90M,0.36211651886111934,0.5189504906751011,0.5189504906751011,0.132284324,0.44386022816666665,0.3643028904257218
443,ST009__ST048,9,ST009,능곡중앙공원,48,ST048,정왕평생학습관 사거리,10150.0,10.15,3.379835703661929,0.394095672,0.394095672,0.032414758,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.0216349,PRELIMINARY_90M,0.4306869775533585,0.2958723700434717,0.2958723700434717,0.394095672,0.33693915,0.36439854239920755
1357,ST039__ST047,39,ST039,능곡힐스테이트,47,ST047,배곧2동행정복지센터,13333.0,13.333,2.365626333383,0.216505062,0.204941925,0.041321538,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.516776548,PRELIMINARY_90M,0.5657487164255103,0.4227210298973696,0.4227210298973696,0.216505062,0.2527960913333333,0.36444272491405333
1071,ST026__ST047,26,ST026,은계파크자이,47,ST047,배곧2동행정복지센터,16138.0,16.138,2.43880861134086,0.130649592,0.130649592,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.396604178,PRELIMINARY_90M,0.6847710782025714,0.410036275642884,0.410036275642884,0.130649592,0.232767363,0.36455607721136385
338,ST007__ST036,7,ST007,장현지구,36,ST036,시흥시립군자도서관,7914.0,7.914,2.6645802732851354,0.307930223,0.307930223,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.636188829,PRELIMINARY_90M,0.3358085458480078,0.37529362880372513,0.37529362880372513,0.307930223,0.43936480483333334,0.3645993006212666
1306,ST036__ST047,36,ST036,시흥시립군자도서관,47,ST047,배곧2동행정복지센터,8493.0,8.493,2.353896512711308,0.365456328,0.365456328,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.848028246,PRELIMINARY_90M,0.36037679806509104,0.42482751242456357,0.42482751242456357,0.365456328,0.30800470766666666,0.3646663365390803
579,ST012__ST052,12,ST012,신천역,52,ST052,가온그린공원,10570.0,10.57,2.322667703383439,0.252965486,0.252965486,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.970080173,PRELIMINARY_90M,0.44850850765901473,0.4305394174738367,0.4305394174738367,0.252965486,0.3283466955,0.3650900266582129
442,ST009__ST047,9,ST009,능곡중앙공원,47,ST047,배곧2동행정복지센터,13366.0,13.366,2.3647311189132942,0.217031184,0.193623772,0.042276587,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.53097519,PRELIMINARY_90M,0.5671489795052403,0.42288105907767953,0.42288105907767953,0.217031184,0.25516253166666664,0.36555593856239665
1160,ST029__ST055,29,ST029,관곡공원,55,ST055,해양생태과학관,16984.0,16.984,3.017403958564327,0.101654746,0.101654746,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.853322415,PRELIMINARY_90M,0.7206687317011075,0.3314107138892326,0.3314107138892326,0.101654746,0.3088870691666667,0.3656553151892517
103,ST002__ST051,2,ST002,월곶포구,51,ST051,연성중학교,7741.0,7.741,2.26792291157827,0.306454625,0.294910451,0.022279897,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.332794515,PRELIMINARY_90M,0.32846777273305894,0.44093209469103606,0.44093209469103606,0.306454625,0.3887990858333333,0.36616339456435704
191,ST004__ST036,4,ST004,배곧중심상가,36,ST036,시흥시립군자도서관,6252.0,6.252,1.6513872931847957,0.246571661,0.246571661,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.085627538,PRELIMINARY_90M,0.26528620528705393,0.6055514682273243,0.6055514682273243,0.246571661,0.34760458966666663,0.36625348104526123
309,ST006__ST055,6,ST006,시흥시청 본청,55,ST055,해양생태과학관,15502.0,15.502,3.06666115185903,0.194244557,0.194244557,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.723815297,PRELIMINARY_90M,0.6577841897568634,0.3260875429271974,0.3260875429271974,0.194244557,0.2873025495,0.36635470979601514
87,ST002__ST035,2,ST002,월곶포구,35,ST035,산들공원,7244.0,7.244,1.8624410921821457,0.248901797,0.248901797,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.233402493,PRELIMINARY_90M,0.3073789621080324,0.5369297338840077,0.5369297338840077,0.248901797,0.3722337488333333,0.36636106045634337
513,ST011__ST029,11,ST011,배곧생명공원,29,ST029,관곡공원,9925.0,9.925,2.7163115231162704,0.145334135,0.145334135,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.187994299,PRELIMINARY_90M,0.42113972928247123,0.36814628642180064,0.36814628642180064,0.145334135,0.5313323831666666,0.3664881334677346
1006,ST024__ST041,24,ST024,목감고등학교,41,ST041,연꽃테마파크,6620.0,6.62,2.1088538684731546,0.256634362,0.232869828,0.08230653,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.729827706,PRELIMINARY_90M,0.28090126023677175,0.47419122536167796,0.47419122536167796,0.256634362,0.45497128433333334,0.3666745329829458
1148,ST029__ST043,29,ST029,관곡공원,43,ST043,시흥종합버스터미널,9732.0,9.732,2.794266024956174,0.077907684,0.077907684,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.709272843,PRELIMINARY_90M,0.41295031187677683,0.3578757323278424,0.3578757323278424,0.077907684,0.6182121405,0.3667364671761548
1452,ST047__ST050,47,ST047,배곧2동행정복지센터,50,ST050,시흥한라3차아파트,729.0,0.729,2.9057391020038947,1.0,1.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.554485213,PRELIMINARY_90M,0.030933084397674716,0.34414652000600005,0.34414652000600005,1.0,0.09241420216666667,0.3668734516425854
146,ST003__ST042,3,ST003,배곧한울공원,42,ST042,시흥시청역,16342.0,16.342,2.572163882599194,0.052087979,0.052087979,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.003018759,PRELIMINARY_90M,0.6934272499681758,0.3887777162120367,0.3887777162120367,0.052087979,0.3338364598333334,0.3670323512533865
748,ST017__ST021,17,ST017,장곡동,21,ST021,오이도 포구 해양관광 단지,13376.0,13.376,3.1328967051676546,0.252648823,0.214032891,0.038615932,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.972838038,PRELIMINARY_90M,0.5675733016506131,0.3191934155858119,0.3191934155858119,0.252648823,0.32880633966666667,0.36705546997577293
1103,ST027__ST051,27,ST027,은행동행정복지센터,51,ST051,연성중학교,7923.0,7.923,2.182844451637436,0.273625618,0.262340521,0.021779886,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.406116467,PRELIMINARY_90M,0.3361904357788433,0.45811784676176137,0.45811784676176137,0.273625618,0.4010194111666667,0.3672383279268179
395,ST008__ST046,8,ST008,시흥능곡역,46,ST046,배곧1동행정복지센터,12662.0,12.662,2.3310094314983836,0.107164139,0.107164139,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.373808917,PRELIMINARY_90M,0.5372767004709976,0.42899869322158657,0.42899869322158657,0.107164139,0.39563481949999996,0.36726858804814605
72,ST002__ST020,2,ST002,월곶포구,20,ST020,시화공업단지[왼쪽부근],8871.0,8.871,2.659617387464015,0.221037333,0.221037333,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.977741312,PRELIMINARY_90M,0.3764161751601816,0.3759939323278056,0.3759939323278056,0.221037333,0.49629021866666667,0.36743441478866345
970,ST023__ST036,23,ST023,오이도역,36,ST036,시흥시립군자도서관,5986.0,5.986,1.6736800636760731,0.276782237,0.276782237,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.065866617,PRELIMINARY_90M,0.2539992362201383,0.5974857571067667,0.5974857571067667,0.276782237,0.3443111028333334,0.3681445832900596
71,ST002__ST019,2,ST002,월곶포구,19,ST019,시화병원,7399.0,7.399,2.5029211086978633,0.18693605,0.18693605,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.435578338,PRELIMINARY_90M,0.3139559553613103,0.3995331680750604,0.3995331680750604,0.18693605,0.5725963896666667,0.36825539077575936
664,ST014__ST054,14,ST014,시흥대야역,54,ST054,시흥 프리미엄 아울렛,10085.0,10.085,3.128896964004259,0.240306149,0.185260788,0.125047292,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.91185417,PRELIMINARY_90M,0.4279288836084355,0.3196014478917941,0.3196014478917941,0.240306149,0.4853090283333333,0.36828637720839075
35,ST001__ST036,1,ST001,월곶역,36,ST036,시흥시립군자도서관,8542.0,8.542,1.9383921017791224,0.194568464,0.194568464,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.404183711,PRELIMINARY_90M,0.36245597657741757,0.515891495369882,0.515891495369882,0.194568464,0.40069728516666664,0.3684033052784915
279,ST006__ST025,6,ST006,시흥시청 본청,25,ST025,목감동행정복지센터,7000.0,7.0,2.109248922792119,0.120646147,0.0891229,0.069507083,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.49144083,PRELIMINARY_90M,0.2970255017609369,0.4741024111446503,0.4741024111446503,0.120646147,0.581906805,0.3684202162263968
1033,ST025__ST038,25,ST025,목감동행정복지센터,38,ST038,능곡도서관,6274.0,6.274,2.2598427372065113,0.114598785,0.098278462,0.054041431,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.90420797,PRELIMINARY_90M,0.266219714006874,0.4425086682076572,0.4425086682076572,0.114598785,0.6507013283333333,0.3685071238869661
445,ST009__ST050,9,ST009,능곡중앙공원,50,ST050,시흥한라3차아파트,14456.0,14.456,2.6998806259466566,0.173526724,0.151882268,0.039092479,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.902023938,PRELIMINARY_90M,0.613400093350872,0.37038674613599665,0.37038674613599665,0.173526724,0.31700398966666665,0.36857938828838377
1407,ST042__ST055,42,ST042,시흥시청역,55,ST055,해양생태과학관,15573.0,15.573,3.036295351760702,0.200628289,0.200628289,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.709285246,PRELIMINARY_90M,0.66079687698901,0.32934872406932186,0.32934872406932186,0.200628289,0.28488087433333337,0.3689136910979163
196,ST004__ST041,4,ST004,배곧중심상가,41,ST041,연꽃테마파크,12653.0,12.653,2.5487013369552254,0.117860338,0.096037197,0.043835738,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.57573594,PRELIMINARY_90M,0.5368948105401621,0.39235668200913554,0.39235668200913554,0.117860338,0.4292893233333333,0.36910028847065773
1126,ST028__ST047,28,ST028,매화산업단지,47,ST047,배곧2동행정복지센터,15399.0,15.399,2.300264097746014,0.146768742,0.146768742,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.462315432,PRELIMINARY_90M,0.6534136716595239,0.4347326904679691,0.4347326904679691,0.146768742,0.24371923866666667,0.3696585856985399
1138,ST029__ST033,29,ST029,관곡공원,33,ST033,타원산업단지,12054.0,12.054,2.7787913780238895,0.074752674,0.074752674,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.196760541,PRELIMINARY_90M,0.5114779140323333,0.35986868532431543,0.35986868532431543,0.074752674,0.5327934235,0.3697231742141622
66,ST002__ST014,2,ST002,월곶포구,14,ST014,시흥대야역,9776.0,9.776,3.0588362192751695,0.2786786,0.226479007,0.128292153,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.761333555,PRELIMINARY_90M,0.414817329316417,0.3269217206526222,0.3269217206526222,0.2786786,0.4602222591666667,0.37015997728392647
1190,ST031__ST036,31,ST031,마전저수지,36,ST036,시흥시립군자도서관,9630.0,9.63,2.7381513895949263,0.227496296,0.227496296,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.877773443,PRELIMINARY_90M,0.40862222599397463,0.3652099017607412,0.3652099017607412,0.227496296,0.4796289071666667,0.3702393327303456
780,ST017__ST053,17,ST017,장곡동,53,ST053,오이도 빨강등대,13741.0,13.741,3.1027479517549197,0.243702413,0.208742175,0.034960239,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.99444841,PRELIMINARY_90M,0.5830610599567192,0.3222949512977354,0.3222949512977354,0.243702413,0.3324080683333333,0.37036662314694696
1150,ST029__ST045,29,ST029,관곡공원,45,ST045,시흥중앙도서관,9233.0,9.233,2.7641240720233733,0.080513965,0.080513965,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.889570974,PRELIMINARY_90M,0.3917766368226758,0.36177826101271476,0.36177826101271476,0.080513965,0.6482618290000001,0.3705826729588476
1139,ST029__ST034,29,ST029,관곡공원,34,ST034,군자디지털과학고등학교,8970.0,8.97,2.900578525484893,0.252434833,0.252434833,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.031578557,PRELIMINARY_90M,0.380616964399372,0.34475880973876716,0.34475880973876716,0.252434833,0.5052630928333334,0.3707684249928681
1183,ST030__ST053,30,ST030,장곡도서관,53,ST053,오이도 빨강등대,13528.0,13.528,3.1849977939219296,0.231969,0.196466378,0.035502622,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.182318125,PRELIMINARY_90M,0.5740229982602792,0.31397196001464855,0.31397196001464855,0.231969,0.3637196875,0.37092091144373196
1273,ST034__ST053,34,ST034,군자디지털과학고등학교,53,ST053,오이도 빨강등대,12643.0,12.643,2.6090656975130386,0.223528223,0.185526421,0.038001802,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.042559487,PRELIMINARY_90M,0.5364704883947893,0.3832789649387518,0.3832789649387518,0.223528223,0.3404265811666667,0.37092606437505193
81,ST002__ST029,2,ST002,월곶포구,29,ST029,관곡공원,8359.0,8.359,2.454829538271647,0.22113098,0.184447681,0.065623965,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.003651106,PRELIMINARY_90M,0.3546908813170959,0.40736026042120316,0.40736026042120316,0.22113098,0.5006085176666667,0.37094765985124145
932,ST022__ST030,22,ST022,오이도박물관,30,ST030,장곡도서관,12415.0,12.415,2.534707979202299,0.178530173,0.178530173,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.308524813,PRELIMINARY_90M,0.5267959434802902,0.3945227648333325,0.3945227648333325,0.178530173,0.3847541355,0.37115075420340565
