pair_order,pair_id,from_order,from_station_id,from_station_name,to_order,to_station_id,to_station_name,w1_distance_m,distance_km,w2_average_lanes,w3_protection_proxy,w3_child_protection_proxy,w3_senior_protection_proxy,w3_disabled_protection_proxy,w3_classification,w4_average_absolute_grade_pct,w4_classification,distance_norm,lane_penalty_norm,protection_norm,slope_norm,scenario_cost,structure
1188,ST031__ST034,31,ST031,마전저수지,34,ST034,군자디지털과학고등학교,6030.0,6.03,2.057977037537833,0.231421206,0.231421206,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.228768339,PRELIMINARY_90M,0.4871242787012316,0.6892130569516794,0.231421206,0.6648207546892656,0.4659145236391568,CANDIDATE_GRAPH
1346,ST038__ST052,38,ST038,능곡도서관,52,ST052,가온그린공원,3394.0,3.394,2.05417193577184,0.520530741,0.485454785,0.151745333,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.521379018,PRELIMINARY_90M,0.2600981827577297,0.6903308278520695,0.520530741,0.7133693189402195,0.4662386126266522,CANDIDATE_GRAPH
338,ST007__ST036,7,ST007,장현지구,36,ST036,시흥시립군자도서관,7914.0,7.914,2.6645802732851354,0.307930223,0.307930223,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.636188829,PRELIMINARY_90M,0.6493842046335372,0.5110198083346155,0.307930223,0.40058757998005456,0.4665591260356693,CANDIDATE_GRAPH
318,ST007__ST016,7,ST007,장현지구,16,ST016,물왕호수,5361.0,5.361,1.7008916027228806,0.211312552,0.211312552,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.448459026,PRELIMINARY_90M,0.42950650245456895,0.7941089920765955,0.211312552,0.7012707826568222,0.46716782967294157,CANDIDATE_GRAPH
52,ST001__ST053,1,ST001,월곶역,53,ST053,오이도 빨강등대,11158.0,11.158,3.5178705850326684,0.196616462,0.15357452,0.043041943,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.864818909,PRELIMINARY_90M,0.9287744380328998,0.2603607882315623,0.196616462,0.2726055724526627,0.4671881623257268,CANDIDATE_GRAPH
380,ST008__ST031,8,ST008,시흥능곡역,31,ST031,마전저수지,6115.0,6.115,2.0361220445288395,0.213170314,0.213170314,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.326926888,PRELIMINARY_90M,0.49444492291792264,0.6956330889813109,0.213170314,0.6811067516296127,0.4676409320619771,CANDIDATE_GRAPH
875,ST020__ST040,20,ST020,시화공업단지[왼쪽부근],40,ST040,갯골생태공원,8138.0,8.138,2.782118021093496,0.193860177,0.193860177,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.838501385,PRELIMINARY_90M,0.66867625527517,0.476492407419415,0.193860177,0.6000695283975788,0.4678106443398293,CANDIDATE_GRAPH
247,ST005__ST042,5,ST005,배곧중·고등학교,42,ST042,시흥시청역,9707.0,9.707,2.7612267136458186,0.230343718,0.230343718,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.53960277,PRELIMINARY_90M,0.8038067349926794,0.4826293511786637,0.230343718,0.21864726623620126,0.4682412469186007,CANDIDATE_GRAPH
768,ST017__ST041,17,ST017,장곡동,41,ST041,연꽃테마파크,6120.0,6.12,1.9329667879429329,0.333421921,0.307718932,0.089020211,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.911343552,PRELIMINARY_90M,0.49487554904831627,0.7259355489744963,0.333421921,0.44623993550641916,0.46868502253777283,CANDIDATE_GRAPH
87,ST002__ST035,2,ST002,월곶포구,35,ST035,산들공원,7244.0,7.244,1.8624410921821457,0.248901797,0.248901797,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.233402493,PRELIMINARY_90M,0.5916803031607958,0.7466528846199472,0.248901797,0.33375919770935025,0.46870801193667044,CANDIDATE_GRAPH
692,ST015__ST042,15,ST015,목감택지개발예정지구,42,ST042,시흥시청역,6657.0,6.657,2.1200075035931785,0.131463704,0.131463704,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.736486726,PRELIMINARY_90M,0.5411247954525881,0.6709912447221167,0.131463704,0.7490589609532967,0.46881669749582366,CANDIDATE_GRAPH
37,ST001__ST038,1,ST001,월곶역,38,ST038,능곡도서관,9189.0,9.189,2.207876585874364,0.151020385,0.143541514,0.010036469,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.70966098,PRELIMINARY_90M,0.7591938678839032,0.6451791878421445,0.151020385,0.24686251102084986,0.4695381642309225,CANDIDATE_GRAPH
900,ST021__ST031,21,ST021,오이도 포구 해양관광 단지,31,ST031,마전저수지,9293.0,9.293,3.031251972754875,0.24550113,0.238398194,0.029057106,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.59903452,PRELIMINARY_90M,0.7681508913960899,0.40330785189580864,0.24550113,0.39442311474641795,0.4700531320797559,CANDIDATE_GRAPH
369,ST008__ST020,8,ST008,시흥능곡역,20,ST020,시화공업단지[왼쪽부근],10511.0,10.511,3.1512350183723807,0.191074926,0.191074926,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.960084443,PRELIMINARY_90M,0.873051416759969,0.36806213044624614,0.191074926,0.28841157418201324,0.47021088958254037,CANDIDATE_GRAPH
1274,ST034__ST054,34,ST034,군자디지털과학고등학교,54,ST054,시흥 프리미엄 아울렛,9041.0,9.041,2.4037160219270213,0.219655575,0.219655575,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.700261816,PRELIMINARY_90M,0.7464473344242528,0.5876502080064777,0.219655575,0.24530304668783673,0.4704959594029595,CANDIDATE_GRAPH
1353,ST039__ST043,39,ST039,능곡힐스테이트,43,ST043,시흥종합버스터미널,9797.0,9.797,3.3777318578726767,0.321542663,0.317948067,0.030100174,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.070297135,PRELIMINARY_90M,0.811558005339764,0.3015273590279337,0.321542663,0.3066975368718186,0.4707410699552769,CANDIDATE_GRAPH
524,ST011__ST040,11,ST011,배곧생명공원,40,ST040,갯골생태공원,7639.0,7.639,2.6175084770048334,0.233609627,0.233609627,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.781989937,PRELIMINARY_90M,0.6256997674618896,0.5248474238221824,0.233609627,0.590693419249688,0.47097082301355103,CANDIDATE_GRAPH
1309,ST036__ST050,36,ST036,시흥시립군자도서관,50,ST050,시흥한라3차아파트,7787.0,7.787,2.207110061858895,0.303797728,0.303797728,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.937523345,PRELIMINARY_90M,0.6384463009215399,0.6454043587552062,0.303797728,0.2846683447155826,0.47118676078091754,CANDIDATE_GRAPH
816,ST018__ST052,18,ST018,정왕역,52,ST052,가온그린공원,6635.0,6.635,2.5954303365631386,0.232705275,0.232705275,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.965953657,PRELIMINARY_90M,0.5392300404788563,0.5313330067153939,0.232705275,0.7871310165638261,0.47124308674525234,CANDIDATE_GRAPH
1355,ST039__ST045,39,ST039,능곡힐스테이트,45,ST045,시흥중앙도서관,9894.0,9.894,3.46429514019489,0.333215342,0.329655643,0.02980796,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.060081788,PRELIMINARY_90M,0.8199121522693997,0.2760988885237359,0.333215342,0.3050026553593934,0.4712432648029461,CANDIDATE_GRAPH
994,ST024__ST029,24,ST024,목감고등학교,29,ST029,관곡공원,7813.0,7.813,2.2813845626388716,0.071294065,0.071294065,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.420422919,PRELIMINARY_90M,0.6406855567995866,0.6235857897080272,0.071294065,0.6966191658850498,0.47127349395421825,CANDIDATE_GRAPH
691,ST015__ST041,15,ST015,목감택지개발예정지구,41,ST041,연꽃테마파크,6996.0,6.996,2.103008519775055,0.288308607,0.265820206,0.077886748,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.821094596,PRELIMINARY_90M,0.5703212470932736,0.67598479564838,0.288308607,0.43126626040364713,0.47157648642286876,CANDIDATE_GRAPH
834,ST019__ST034,19,ST019,시화병원,34,ST034,군자디지털과학고등학교,5847.0,5.847,1.7201054013795372,0.425263441,0.425263441,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.944003641,PRELIMINARY_90M,0.4713633623288261,0.7884648263367179,0.425263441,0.2857435244314986,0.4718475309971575,CANDIDATE_GRAPH
1278,ST035__ST038,35,ST035,산들공원,38,ST038,능곡도서관,5280.0,5.28,1.9945304789784195,0.259652021,0.2466278,0.017478197,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.943765851,PRELIMINARY_90M,0.4225303591421927,0.7078508546372565,0.259652021,0.7834497219205138,0.4718862601652958,CANDIDATE_GRAPH
1153,ST029__ST048,29,ST029,관곡공원,48,ST048,정왕평생학습관 사거리,9073.0,9.073,2.814486899879952,0.098607989,0.098607989,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.910368585,PRELIMINARY_90M,0.7492033416587719,0.46698385994530733,0.098607989,0.6119933904680269,0.4720689473898356,CANDIDATE_GRAPH
373,ST008__ST024,8,ST008,시흥능곡역,24,ST024,목감고등학교,7693.0,7.693,1.9795588103840667,0.07423355,0.07423355,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.860852365,PRELIMINARY_90M,0.6303505296701404,0.7122488698584566,0.07423355,0.603777896090481,0.47219753126981256,CANDIDATE_GRAPH
438,ST009__ST043,9,ST009,능곡중앙공원,43,ST043,시흥종합버스터미널,9831.0,9.831,3.3729547340069628,0.323895134,0.323895134,0.033463188,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.07290647,PRELIMINARY_90M,0.8144862630264404,0.30293066710562466,0.323895134,0.3071304652541069,0.47269967876849517,CANDIDATE_GRAPH
1075,ST026__ST051,26,ST026,은계파크자이,51,ST051,연성중학교,7587.0,7.587,2.103109787779251,0.27255464,0.260774295,0.022735702,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.31844097,PRELIMINARY_90M,0.6212212557057962,0.6759550475798153,0.27255464,0.34786837505908663,0.4729373652718547,CANDIDATE_GRAPH
428,ST009__ST033,9,ST009,능곡중앙공원,33,ST033,타원산업단지,10708.0,10.708,3.1601346829823638,0.176932327,0.176932327,0.030730754,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.994283261,PRELIMINARY_90M,0.8900180862974766,0.3654478019115467,0.176932327,0.294085678485567,0.47294182410926117,CANDIDATE_GRAPH
800,ST018__ST036,18,ST018,정왕역,36,ST036,시흥시립군자도서관,5480.0,5.48,1.5988970337156216,0.386797179,0.386797179,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.534814979,PRELIMINARY_90M,0.4397554043579364,0.8240704933045118,0.386797179,0.3837681156771418,0.4729930022877514,CANDIDATE_GRAPH
389,ST008__ST040,8,ST008,시흥능곡역,40,ST040,갯골생태공원,4204.0,4.204,2.0,0.457811993,0.457811993,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.321369187,PRELIMINARY_90M,0.3298596158814917,0.7062441508450915,0.457811993,0.6801846444631615,0.47318039064701467,CANDIDATE_GRAPH
440,ST009__ST045,9,ST009,능곡중앙공원,45,ST045,시흥중앙도서관,9928.0,9.928,3.459266989298956,0.335504972,0.335504972,0.033139442,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.063427956,PRELIMINARY_90M,0.8228404099560761,0.27757593725984997,0.335504972,0.3055578355486389,0.4732192492688924,CANDIDATE_GRAPH
829,ST019__ST029,19,ST019,시화병원,29,ST029,관곡공원,9265.0,9.265,2.820027725618513,0.12145997,0.12145997,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.513046847,PRELIMINARY_90M,0.7657393850658858,0.465356209975457,0.12145997,0.546071668159342,0.47335576949205277,CANDIDATE_GRAPH
336,ST007__ST034,7,ST007,장현지구,34,ST034,군자디지털과학고등학교,5320.0,5.32,1.7415557933434342,0.349152348,0.349152348,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.459564988,PRELIMINARY_90M,0.4259753681853415,0.7821636482306576,0.349152348,0.5371982139272702,0.4733919276000916,CANDIDATE_GRAPH
70,ST002__ST018,2,ST002,월곶포구,18,ST018,정왕역,7728.0,7.728,2.3633230741544877,0.221665055,0.221665055,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.302486644,PRELIMINARY_90M,0.6333649125828955,0.5995158726792682,0.221665055,0.5111365264243426,0.47366763665351835,CANDIDATE_GRAPH
971,ST023__ST037,23,ST023,오이도역,37,ST037,군자동행정복지센터,6462.0,6.462,1.6240566097265439,0.330054651,0.330054651,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.003670039,PRELIMINARY_90M,0.524330376367238,0.8166797206890458,0.330054651,0.2956430877927046,0.47371170178524813,CANDIDATE_GRAPH
393,ST008__ST044,8,ST008,시흥능곡역,44,ST044,경기과학기술대학교,9845.0,9.845,3.3708627586547335,0.30400091,0.30400091,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.295432289,PRELIMINARY_90M,0.8156920161915425,0.30354519710162997,0.30400091,0.3440508847621648,0.4738091053016906,CANDIDATE_GRAPH
138,ST003__ST034,3,ST003,배곧한울공원,34,ST034,군자디지털과학고등학교,9663.0,9.663,2.6365101331240934,0.235635472,0.235635472,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.469778474,PRELIMINARY_90M,0.8000172250452158,0.5192655761935197,0.235635472,0.20706235302586137,0.4738273649584086,CANDIDATE_GRAPH
1047,ST025__ST052,25,ST025,목감동행정복지센터,52,ST052,가온그린공원,7345.0,7.345,2.1523239745186866,0.150372603,0.145795802,0.033594487,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.001952969,PRELIMINARY_90M,0.6003789509947464,0.6614980923637042,0.150372603,0.6271886333969703,0.47410369708044764,CANDIDATE_GRAPH
38,ST001__ST039,1,ST001,월곶역,39,ST039,능곡힐스테이트,9287.0,9.287,2.20571435228064,0.157848013,0.12796136,0.029886653,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.709054796,PRELIMINARY_90M,0.7676341400396176,0.64581435660754,0.157848013,0.24676193587105535,0.4743111139660325,CANDIDATE_GRAPH
1255,ST034__ST035,34,ST034,군자디지털과학고등학교,35,ST035,산들공원,462.0,0.462,1.4710642870065378,1.0,1.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.223041889,PRELIMINARY_90M,0.0075790198949272245,0.861622110363843,1.0,0.33204021585027504,0.4747831114135344,CANDIDATE_GRAPH
1150,ST029__ST045,29,ST029,관곡공원,45,ST045,시흥중앙도서관,9233.0,9.233,2.7641240720233733,0.080513965,0.080513965,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.889570974,PRELIMINARY_90M,0.7629833778313668,0.4817782352081591,0.080513965,0.6085427503295655,0.474809733082045,CANDIDATE_GRAPH
419,ST009__ST024,9,ST009,능곡중앙공원,24,ST024,목감고등학교,6788.0,6.788,2.1061863448320617,0.240880001,0.240880001,0.086193074,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.692084153,PRELIMINARY_90M,0.5524072000689002,0.6750512909502933,0.240880001,0.5757766816037034,0.4749392807047293,CANDIDATE_GRAPH
1181,ST030__ST051,30,ST030,장곡도서관,51,ST051,연성중학교,4293.0,4.293,2.229191408628017,0.55923175,0.538417977,0.040169936,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.810257233,PRELIMINARY_90M,0.3375247610024976,0.6389178339845588,0.55923175,0.5953833937945224,0.4750326797169643,CANDIDATE_GRAPH
569,ST012__ST042,12,ST012,신천역,42,ST042,시흥시청역,8959.0,8.959,2.3993904468937313,0.202676679,0.202676679,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.145622904,PRELIMINARY_90M,0.739385065885798,0.5889208709734651,0.202676679,0.31919522816779833,0.4751174012298921,CANDIDATE_GRAPH
33,ST001__ST034,1,ST001,월곶역,34,ST034,군자디지털과학고등학교,8277.0,8.277,1.9078452826401169,0.168648431,0.168648431,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.162643123,PRELIMINARY_90M,0.6806476617001119,0.7333151380967746,0.168648431,0.322019141493555,0.47535468818842735,CANDIDATE_GRAPH
774,ST017__ST047,17,ST017,장곡동,47,ST047,배곧2동행정복지센터,9409.0,9.409,3.0876030863638437,0.366034869,0.366034869,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.599302329,PRELIMINARY_90M,0.7781414176212212,0.3867543826667813,0.366034869,0.2285523315119123,0.47549193967757053,CANDIDATE_GRAPH
1279,ST035__ST039,35,ST035,산들공원,39,ST039,능곡힐스테이트,5378.0,5.378,1.9946287952543234,0.269498436,0.217850095,0.051648341,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.882919105,PRELIMINARY_90M,0.43097063129790714,0.7078219736561426,0.269498436,0.7733543208649613,0.4757818728152402,CANDIDATE_GRAPH
192,ST004__ST037,4,ST004,배곧중심상가,37,ST037,군자동행정복지센터,6728.0,6.728,1.605286670742663,0.299894033,0.299894033,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.024060564,PRELIMINARY_90M,0.5472396865041771,0.8221935000538415,0.299894033,0.29902618616921045,0.4758000264626118,CANDIDATE_GRAPH
520,ST011__ST036,11,ST011,배곧생명공원,36,ST036,시흥시립군자도서관,7492.0,7.492,2.0687468486474847,0.331902844,0.331902844,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.872674267,PRELIMINARY_90M,0.613039359228318,0.6860493619439256,0.331902844,0.27390889587845346,0.4758356935004644,CANDIDATE_GRAPH
1372,ST040__ST047,40,ST040,갯골생태공원,47,ST047,배곧2동행정복지센터,8159.0,8.159,2.914434196056233,0.251059462,0.251059462,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.874202549,PRELIMINARY_90M,0.6704848850228232,0.43762375708630674,0.251059462,0.6059928947634654,0.47585826088976924,CANDIDATE_GRAPH
1280,ST035__ST040,35,ST035,산들공원,40,ST040,갯골생태공원,5984.0,5.984,1.9719072015673569,0.291867828,0.291867828,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.883772356,PRELIMINARY_90M,0.48316251830161056,0.7144965747038103,0.291867828,0.6075806713668228,0.47611025405134916,CANDIDATE_GRAPH
688,ST015__ST038,15,ST015,목감택지개발예정지구,38,ST038,능곡도서관,7216.0,7.216,2.1624082596758836,0.186713321,0.17718156,0.012791398,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.897964235,PRELIMINARY_90M,0.5892687968305916,0.6585357746142315,0.186713321,0.6099353200482308,0.47611986207078805,CANDIDATE_GRAPH
467,ST010__ST027,10,ST010,은계호수공원,27,ST027,은행동행정복지센터,1085.0,1.085,1.0,0.896875795,0.896875795,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.453282362,PRELIMINARY_90M,0.06123503574196882,1.0,0.896875795,0.20432539702664804,0.4763000208136863,CANDIDATE_GRAPH
993,ST024__ST028,24,ST024,목감고등학교,28,ST028,매화산업단지,7811.0,7.811,2.7351304155275447,0.323695592,0.319573933,0.070790226,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.168264669,PRELIMINARY_90M,0.6405133063474292,0.49029529139219696,0.323695592,0.48886705833983213,0.47649267225101444,CANDIDATE_GRAPH
19,ST001__ST020,1,ST001,월곶역,20,ST020,시화공업단지[왼쪽부근],9551.0,9.551,2.6636149917137995,0.125880368,0.125880368,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.883103763,PRELIMINARY_90M,0.7903711997243993,0.5113033654422768,0.125880368,0.4415545247914538,0.4765938637107132,CANDIDATE_GRAPH
1187,ST031__ST033,31,ST031,마전저수지,33,ST033,타원산업단지,9117.0,9.117,2.8349961827832684,0.098823044,0.098823044,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.086810319,PRELIMINARY_90M,0.7529928516062354,0.4609591381304854,0.098823044,0.641267759021229,0.4766352505414638,CANDIDATE_GRAPH
90,ST002__ST038,2,ST002,월곶포구,38,ST038,능곡도서관,8509.0,8.509,2.167242567914989,0.252130555,0.244053181,0.010839645,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.709976501,PRELIMINARY_90M,0.7006287141503746,0.6571156682923764,0.252130555,0.24691486075597702,0.47671305147450294,CANDIDATE_GRAPH
611,ST013__ST042,13,ST013,삼미시장,42,ST042,시흥시청역,9100.0,9.1,2.443346882890749,0.206425992,0.206425992,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.105196678,PRELIMINARY_90M,0.7515287227628973,0.5760084107913378,0.206425992,0.3124879021156805,0.4767164184426336,CANDIDATE_GRAPH
103,ST002__ST051,2,ST002,월곶포구,51,ST051,연성중학교,7741.0,7.741,2.26792291157827,0.306454625,0.294910451,0.022279897,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.332794515,PRELIMINARY_90M,0.6344845405219188,0.6275402284463614,0.306454625,0.3502498465899375,0.4767287681104345,CANDIDATE_GRAPH
163,ST004__ST008,4,ST004,배곧중심상가,8,ST008,시흥능곡역,10234.0,10.234,2.6871009164248223,0.177163027,0.177163027,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.605438133,PRELIMINARY_90M,0.849194729136164,0.504404237685602,0.177163027,0.22957035476295454,0.47682531269922096,CANDIDATE_GRAPH
1130,ST028__ST051,28,ST028,매화산업단지,51,ST051,연성중학교,6968.0,6.968,1.7909129329233158,0.266511086,0.253684669,0.024754587,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.561025172,PRELIMINARY_90M,0.5679097407630695,0.7676646997815122,0.266511086,0.3881167855317044,0.47714663855313244,CANDIDATE_GRAPH
471,ST010__ST031,10,ST010,은계호수공원,31,ST031,마전저수지,9658.0,9.658,2.479447707539169,0.110845888,0.110845888,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.494180019,PRELIMINARY_90M,0.7995865989148222,0.5654035823915486,0.110845888,0.37702615747815565,0.47720142172022084,CANDIDATE_GRAPH
383,ST008__ST034,8,ST008,시흥능곡역,34,ST034,군자디지털과학고등학교,5212.0,5.212,1.9117330107174155,0.292305874,0.292305874,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.735701128,PRELIMINARY_90M,0.41667384376883987,0.7321730952341443,0.292305874,0.748928618290791,0.47768622560954144,CANDIDATE_GRAPH
73,ST002__ST021,2,ST002,월곶포구,21,ST021,오이도 포구 해양관광 단지,10009.0,10.009,2.697243707061011,0.174538062,0.122902166,0.051635896,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.963748922,PRELIMINARY_90M,0.8298165532684524,0.5014247336094679,0.174538062,0.2890195670098409,0.477708190917328,CANDIDATE_GRAPH
300,ST006__ST046,6,ST006,시흥시청 본청,46,ST046,배곧1동행정복지센터,8564.0,8.564,2.4261774730588592,0.308547855,0.308547855,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.746734551,PRELIMINARY_90M,0.7053656015847042,0.5810520253559932,0.308547855,0.25301358059171064,0.47817736646460174,CANDIDATE_GRAPH
211,ST005__ST006,5,ST005,배곧중·고등학교,6,ST006,시흥시청 본청,9543.0,9.543,2.7759353574530383,0.277560288,0.277560288,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.704954845,PRELIMINARY_90M,0.7896821979157695,0.4783086010271568,0.277560288,0.24608169161192747,0.4783528152177398,CANDIDATE_GRAPH
241,ST005__ST036,5,ST005,배곧중·고등학교,36,ST036,시흥시립군자도서관,7141.0,7.141,1.8054973029419472,0.31740942,0.31740942,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.92922156,PRELIMINARY_90M,0.5828094048746878,0.7633804557822997,0.31740942,0.2832909522572913,0.47850538070119436,CANDIDATE_GRAPH
1004,ST024__ST039,24,ST024,목감고등학교,39,ST039,능곡힐스테이트,6775.0,6.775,2.106389481815986,0.233197987,0.187967838,0.048701916,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.943263717,PRELIMINARY_90M,0.5512875721298769,0.674991618273086,0.233197987,0.6174511934262217,0.47886614966400737,CANDIDATE_GRAPH
755,ST017__ST028,17,ST017,장곡동,28,ST028,매화산업단지,7665.0,7.665,1.9685429224432203,0.302670708,0.302670708,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.842938926,PRELIMINARY_90M,0.6279390233399362,0.7154848513747152,0.302670708,0.26897535032913833,0.47888960799329144,CANDIDATE_GRAPH
415,ST009__ST020,9,ST009,능곡중앙공원,20,ST020,시화공업단지[왼쪽부근],10520.0,10.52,3.15249532086178,0.240155396,0.240155396,0.031284208,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.809710265,PRELIMINARY_90M,0.8738265437946775,0.36769190921828065,0.240155396,0.2634622098345918,0.478935852646982,CANDIDATE_GRAPH
1305,ST036__ST046,36,ST036,시흥시립군자도서관,46,ST046,배곧1동행정복지센터,7093.0,7.093,1.6997128934762096,0.302437234,0.302437234,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.918243629,PRELIMINARY_90M,0.5786753940229094,0.794455244812258,0.302437234,0.2814695464551605,0.47925717733874396,CANDIDATE_GRAPH
81,ST002__ST029,2,ST002,월곶포구,29,ST029,관곡공원,8359.0,8.359,2.454829538271647,0.22113098,0.184447681,0.065623965,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.003651106,PRELIMINARY_90M,0.6877099302385669,0.5726353136093689,0.22113098,0.46155516334271224,0.479741557806779,CANDIDATE_GRAPH
478,ST010__ST038,10,ST010,은계호수공원,38,ST038,능곡도서관,9372.0,9.372,2.330701975467328,0.167732728,0.160396489,0.00984506,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.022751487,PRELIMINARY_90M,0.7749547842563087,0.6090985112244809,0.167732728,0.29880899037491765,0.4798084072908419,CANDIDATE_GRAPH
1139,ST029__ST034,29,ST029,관곡공원,34,ST034,군자디지털과학고등학교,8970.0,8.97,2.900578525484893,0.252434833,0.252434833,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.031578557,PRELIMINARY_90M,0.7403324433726639,0.44169394136060147,0.252434833,0.4661887524306856,0.48049216456715554,CANDIDATE_GRAPH
1103,ST027__ST051,27,ST027,은행동행정복지센터,51,ST051,연성중학교,7923.0,7.923,2.182844451637436,0.273625618,0.262340521,0.021779886,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.406116467,PRELIMINARY_90M,0.6501593316682456,0.6525325236910728,0.273625618,0.362415074153889,0.4808309364451839,CANDIDATE_GRAPH
1201,ST031__ST047,31,ST031,마전저수지,47,ST047,배곧2동행정복지센터,7914.0,7.914,2.962193394662467,0.258760761,0.258760761,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.408167834,PRELIMINARY_90M,0.6493842046335372,0.42359421314477463,0.258760761,0.6945858608000929,0.48088138362070687,CANDIDATE_GRAPH
1354,ST039__ST044,39,ST039,능곡힐스테이트,44,ST044,경기과학기술대학교,9820.0,9.82,3.3767573140694007,0.354042298,0.350455432,0.030035451,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.132369889,PRELIMINARY_90M,0.8135388855395745,0.30181363697040364,0.354042298,0.3169963513105174,0.4811613645295094,CANDIDATE_GRAPH
91,ST002__ST039,2,ST002,월곶포구,39,ST039,능곡힐스테이트,8607.0,8.607,2.1653653415540304,0.258363518,0.226112006,0.032251511,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.708996677,PRELIMINARY_90M,0.709068986306089,0.6576671145160958,0.258363518,0.24675229304456883,0.4813112915670356,CANDIDATE_GRAPH
