pair_order,pair_id,from_order,from_station_id,from_station_name,to_order,to_station_id,to_station_name,w1_distance_m,distance_km,w2_average_lanes,w3_protection_proxy,w3_child_protection_proxy,w3_senior_protection_proxy,w3_disabled_protection_proxy,w3_classification,w4_average_absolute_grade_pct,w4_classification,distance_norm,lane_penalty_norm,protection_norm,slope_norm,scenario_cost,scenario,structure
1159,ST029__ST054,29,ST029,관곡공원,54,ST054,시흥 프리미엄 아울렛,7734.0,7.734,2.5790384343041506,0.052274076,0.052274076,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.570475598,PRELIMINARY_90M,0.6338816639393678,0.5361482238827471,0.052274076,0.22376953818775455,0.45676259314499096,lane_focus,T2_SPANNER
289,ST006__ST035,6,ST006,시흥시청 본청,35,ST035,산들공원,6977.0,6.977,2.9216522119106507,0.310126848,0.310126848,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.275946265,PRELIMINARY_90M,0.5686848677977779,0.4355034227097787,0.310126848,0.5067330736879981,0.45711526287313364,lane_focus,T2_SPANNER
1319,ST037__ST042,37,ST037,군자동행정복지센터,42,ST042,시흥시청역,6708.0,6.708,2.8237370109722706,0.306005252,0.306005252,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.829592416,PRELIMINARY_90M,0.5455171819826027,0.46426658570660606,0.306005252,0.43267617805146835,0.45768099395410056,lane_focus,T2_SPANNER
169,ST004__ST014,4,ST004,배곧중심상가,14,ST014,시흥대야역,11638.0,11.638,3.410207240134275,0.235822411,0.191985149,0.107739858,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.586665465,PRELIMINARY_90M,0.9701145465506847,0.2919875255350477,0.235822411,0.3923709003041997,0.463132851085615,lane_focus,T2_SPANNER
714,ST016__ST025,16,ST016,물왕호수,25,ST025,목감동행정복지센터,3005.0,3.005,2.1381214943015445,0.193383798,0.119943446,0.161932073,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.924827881,PRELIMINARY_90M,0.22659546981310827,0.6656701539999965,0.193383798,0.4484771908761643,0.46333923324089177,lane_focus,T2_SPANNER
756,ST017__ST029,17,ST017,장곡동,29,ST029,관곡공원,4322.0,4.322,2.2640824773122388,0.207924155,0.207924155,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.212483712,PRELIMINARY_90M,0.3400223925587805,0.628668378475303,0.207924155,0.33028845362406645,0.4635572559897532,lane_focus,T2_SPANNER
1135,ST029__ST030,29,ST029,관곡공원,30,ST030,장곡도서관,4785.0,4.785,2.344415023463761,0.235519282,0.235519282,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.140637973,PRELIMINARY_90M,0.3798983722332271,0.6050702231657867,0.235519282,0.3183681522600866,0.46467441216720884,lane_focus,T2_SPANNER
257,ST005__ST052,5,ST005,배곧중·고등학교,52,ST052,가온그린공원,8122.0,8.122,2.8555152975367957,0.2956403,0.2956403,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.819513266,PRELIMINARY_90M,0.6672982516579106,0.4549315281521559,0.2956403,0.26508867687102095,0.46514523967765764,lane_focus,T2_SPANNER
637,ST014__ST027,14,ST014,시흥대야역,27,ST027,은행동행정복지센터,1905.0,1.905,2.4973236886392187,0.756121681,0.589126823,0.182065921,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.616675973,PRELIMINARY_90M,0.13185772112651795,0.5601524083840266,0.756121681,0.39735010024598233,0.466193896648241,lane_focus,T2_SPANNER
597,ST013__ST028,13,ST013,삼미시장,28,ST028,매화산업단지,5031.0,5.031,2.447712054812518,0.276802217,0.276802217,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.504274006,PRELIMINARY_90M,0.4010851778485919,0.5747261160067514,0.276802217,0.3787009035198673,0.4670247753675104,lane_focus,T2_SPANNER
378,ST008__ST029,8,ST008,시흥능곡역,29,ST029,관곡공원,4389.0,4.389,2.156570265400262,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.417489749,PRELIMINARY_90M,0.3457927827060546,0.6602507195800281,0.0,0.5302172915257137,0.4695952846190991,lane_focus,T2_SPANNER
305,ST006__ST051,6,ST006,시흥시청 본청,51,ST051,연성중학교,2665.0,2.665,2.405708703853897,0.37184665,0.338316086,0.064712949,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.504771469,PRELIMINARY_90M,0.197312892946344,0.5870648460349527,0.37184665,0.7106138738469892,0.4696990311387612,lane_focus,T2_SPANNER
197,ST004__ST042,4,ST004,배곧중심상가,42,ST042,시흥시청역,8913.0,8.913,2.7655855969447916,0.169578568,0.169578568,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.61449924,PRELIMINARY_90M,0.7354233054861768,0.4813489037138068,0.169578568,0.2310737302955142,0.47307443645799896,lane_focus,T2_SPANNER
713,ST016__ST024,16,ST016,물왕호수,24,ST024,목감고등학교,3229.0,3.229,2.105914035609522,0.176923572,0.176923572,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.167384816,PRELIMINARY_90M,0.2458875204547412,0.6751312833771932,0.176923572,0.48872107733856496,0.4744481653361384,lane_focus,T2_SPANNER
1391,ST041__ST052,41,ST041,연꽃테마파크,52,ST052,가온그린공원,4968.0,4.968,2.2619391797382047,0.172697542,0.172697542,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.343340408,PRELIMINARY_90M,0.3956592886056326,0.629297984674155,0.172697542,0.35199957071362264,0.4746684028598479,lane_focus,T2_SPANNER
161,ST004__ST006,4,ST004,배곧중심상가,6,ST006,시흥시청 본청,8749.0,8.749,2.781707771521675,0.21992462,0.21992462,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.796808136,PRELIMINARY_90M,0.7212987684092671,0.47661292063075067,0.21992462,0.2613215503040809,0.47775200044810023,lane_focus,T2_SPANNER
83,ST002__ST031,2,ST002,월곶포구,31,ST031,마전저수지,4046.0,4.046,2.0820118152150395,0.187446944,0.187446944,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.023503983,PRELIMINARY_90M,0.3162518301610542,0.6821527004258621,0.187446944,0.29893384091191594,0.47814973344438616,lane_focus,T2_SPANNER
1369,ST040__ST044,40,ST040,갯골생태공원,44,ST044,경기과학기술대학교,7776.0,7.776,2.85585812190269,0.169872357,0.169872357,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.250139429,PRELIMINARY_90M,0.6374989234346741,0.45483082148944154,0.169872357,0.6683665437203552,0.47910764952542484,lane_focus,T2_SPANNER
288,ST006__ST034,6,ST006,시흥시청 본청,34,ST034,군자디지털과학고등학교,7330.0,7.33,2.8428862563521475,0.34315285,0.34315285,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.198812236,PRELIMINARY_90M,0.5990870726035655,0.4586413828693645,0.34315285,0.49393536454204645,0.47995892353977826,lane_focus,T2_SPANNER
725,ST016__ST036,16,ST016,물왕호수,36,ST036,시흥시립군자도서관,7947.0,7.947,2.8110036953937283,0.162740187,0.162740187,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.965292917,PRELIMINARY_90M,0.6522263370941349,0.4680070716369381,0.162740187,0.6211061729206547,0.4835817654340682,lane_focus,T2_SPANNER
666,ST015__ST016,15,ST015,목감택지개발예정지구,16,ST016,물왕호수,3107.0,3.107,2.1181705540136373,0.281664379,0.281664379,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.053159992,PRELIMINARY_90M,0.23538024287313755,0.6715308594057094,0.281664379,0.4697694408980579,0.4838370913609449,lane_focus,T2_SPANNER
1393,ST041__ST054,41,ST041,연꽃테마파크,54,ST054,시흥 프리미엄 아울렛,8437.0,8.437,2.489736395352416,0.047911633,0.047911633,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.716462461,PRELIMINARY_90M,0.6944276978727069,0.5623812201662786,0.047911633,0.24799098021568108,0.4867833775228841,lane_focus,T2_SPANNER
1361,ST039__ST051,39,ST039,능곡힐스테이트,51,ST051,연성중학교,3723.0,3.723,2.3660104994858293,0.437314546,0.37191324,0.194272542,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.261333916,PRELIMINARY_90M,0.2884333821376281,0.5987264257690195,0.437314546,0.5043086626353726,0.487499606582454,lane_focus,T2_SPANNER
446,ST009__ST051,9,ST009,능곡중앙공원,51,ST051,연성중학교,3757.0,3.757,2.362689895391398,0.44241947,0.386984181,0.201582447,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.307538535,PRELIMINARY_90M,0.2913616398243045,0.5997018726444865,0.44241947,0.5119747120149728,0.4902517379798166,lane_focus,T2_SPANNER
480,ST010__ST040,10,ST010,은계호수공원,40,ST040,갯골생태공원,7454.0,7.454,2.3810988212602635,0.143643119,0.143643119,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.480173201,PRELIMINARY_90M,0.6097666006373267,0.5942941429938482,0.143643119,0.20878699640988027,0.4920138891472438,lane_focus,T2_SPANNER
718,ST016__ST029,16,ST016,물왕호수,29,ST029,관곡공원,5128.0,5.128,2.2882225092974817,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,5.333892509,PRELIMINARY_90M,0.40943932477822753,0.6215771028808512,0.0,0.8481776709709411,0.4979661497320766,lane_focus,T2_SPANNER
1046,ST025__ST051,25,ST025,목감동행정복지센터,51,ST051,연성중학교,4855.0,4.855,2.2406696427083874,0.255573087,0.248649808,0.132560721,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.153385578,PRELIMINARY_90M,0.3859271380587374,0.6355460355854807,0.255573087,0.48639839073044083,0.5012306044304689,lane_focus,T2_SPANNER
331,ST007__ST029,7,ST007,장현지구,29,ST029,관곡공원,4165.0,4.165,2.078936189138624,0.271907933,0.271907933,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.51365291,PRELIMINARY_90M,0.32650073206442165,0.6830561835756226,0.271907933,0.3802570064105875,0.5019651653949755,lane_focus,T2_SPANNER
993,ST024__ST028,24,ST024,목감고등학교,28,ST028,매화산업단지,7811.0,7.811,2.7351304155275447,0.323695592,0.319573933,0.070790226,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.168264669,PRELIMINARY_90M,0.6405133063474292,0.49029529139219696,0.323695592,0.48886705833983213,0.5027170169169389,lane_focus,T2_SPANNER
338,ST007__ST036,7,ST007,장현지구,36,ST036,시흥시립군자도서관,7914.0,7.914,2.6645802732851354,0.307930223,0.307930223,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.636188829,PRELIMINARY_90M,0.6493842046335372,0.5110198083346155,0.307930223,0.40058757998005456,0.5041042467736975,lane_focus,T2_SPANNER
62,ST002__ST010,2,ST002,월곶포구,10,ST010,은계호수공원,11014.0,11.014,3.1061839442020633,0.327183083,0.294943155,0.099765924,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.622043931,PRELIMINARY_90M,0.9163724054775644,0.38129614699448855,0.327183083,0.39824072616144807,0.5086427099327802,lane_focus,T2_SPANNER
1178,ST030__ST048,30,ST030,장곡도서관,48,ST048,정왕평생학습관 사거리,6776.0,6.776,2.7359223632924965,0.271497661,0.271497661,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,5.378297952,PRELIMINARY_90M,0.5513736973559555,0.4900626521040171,0.271497661,0.8555452096743987,0.5091539205084373,lane_focus,T2_SPANNER
482,ST010__ST042,10,ST010,은계호수공원,42,ST042,시흥시청역,7803.0,7.803,2.352692290378065,0.137242443,0.137242443,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.038687833,PRELIMINARY_90M,0.6398243045387995,0.6026387275946935,0.137242443,0.301453072676871,0.5120071136497337,lane_focus,T2_SPANNER
1092,ST027__ST040,27,ST027,은행동행정복지센터,40,ST040,갯골생태공원,7766.0,7.766,2.333264553599835,0.185388171,0.185388171,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.5408174,PRELIMINARY_90M,0.6366376711738868,0.6083457389091405,0.185388171,0.21884879183601075,0.513025392081643,lane_focus,T2_SPANNER
9,ST001__ST010,1,ST001,월곶역,10,ST010,은계호수공원,11694.0,11.694,3.0834271826948316,0.243297008,0.212935672,0.093952653,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.568536826,PRELIMINARY_90M,0.9749375592110929,0.38798107879506105,0.243297008,0.3893630832338123,0.513155788723685,lane_focus,T2_SPANNER
726,ST016__ST037,16,ST016,물왕호수,37,ST037,군자동행정복지센터,8423.0,8.423,2.7086537373101662,0.210058427,0.210058427,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.808674234,PRELIMINARY_90M,0.6932219447076049,0.4980729704847442,0.210058427,0.5951207501722072,0.513362810486494,lane_focus,T2_SPANNER
816,ST018__ST052,18,ST018,정왕역,52,ST052,가온그린공원,6635.0,6.635,2.5954303365631386,0.232705275,0.232705275,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.965953657,PRELIMINARY_90M,0.5392300404788563,0.5313330067153939,0.232705275,0.7871310165638261,0.5140929063837936,lane_focus,T2_SPANNER
778,ST017__ST051,17,ST017,장곡동,51,ST051,연성중학교,3517.0,3.517,2.16312007370754,0.462338053,0.436932527,0.049031879,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.114219406,PRELIMINARY_90M,0.2706915855654121,0.6583266750789218,0.462338053,0.4799001268109415,0.5141769545619082,lane_focus,T2_SPANNER
730,ST016__ST041,16,ST016,물왕호수,41,ST041,연꽃테마파크,3935.0,3.935,2.0,0.29027288,0.250287871,0.138484824,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.713464194,PRELIMINARY_90M,0.3066919300663164,0.7062441508450915,0.29027288,0.4134087389190912,0.514676863831034,lane_focus,T2_SPANNER
29,ST001__ST030,1,ST001,월곶역,30,ST030,장곡도서관,6268.0,6.268,2.1504305313841865,0.222809114,0.222809114,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.637690152,PRELIMINARY_90M,0.5076220825079666,0.6620543023595057,0.222809114,0.23492145548831286,0.5148461844555757,lane_focus,T2_SPANNER
724,ST016__ST035,16,ST016,물왕호수,35,ST035,산들공원,8555.0,8.555,2.7554200917307856,0.222244895,0.222244895,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.052626345,PRELIMINARY_90M,0.7045904745499957,0.4843350803300357,0.222244895,0.6355961175631538,0.5152115048088322,lane_focus,T2_SPANNER
678,ST015__ST028,15,ST015,목감택지개발예정지구,28,ST028,매화산업단지,8580.0,8.58,2.740609436528789,0.333729237,0.32605623,0.097512107,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.018923639,PRELIMINARY_90M,0.7067436052019637,0.4886857969254388,0.333729237,0.4640891089668407,0.5174970962098944,lane_focus,T2_SPANNER
1292,ST035__ST052,35,ST035,산들공원,52,ST052,가온그린공원,3835.0,3.835,1.9561805087839683,0.129647388,0.129647388,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.205215096,PRELIMINARY_90M,0.2980794074584446,0.719116382696793,0.129647388,0.6609129132700402,0.5196164427400116,lane_focus,T2_SPANNER
400,ST008__ST051,8,ST008,시흥능곡역,51,ST051,연성중학교,3584.0,3.584,2.033364282623199,0.203001614,0.178070339,0.048116588,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.581588549,PRELIMINARY_90M,0.27646197571268627,0.6964431976716694,0.203001614,0.7233589963308841,0.5201232344970946,lane_focus,T2_SPANNER
1033,ST025__ST038,25,ST025,목감동행정복지센터,38,ST038,능곡도서관,6274.0,6.274,2.2598427372065113,0.114598785,0.098278462,0.054041431,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.90420797,PRELIMINARY_90M,0.5081388338644389,0.6299138269302571,0.114598785,0.6109712506945401,0.5202785647506923,lane_focus,T2_SPANNER
1190,ST031__ST036,31,ST031,마전저수지,36,ST036,시흥시립군자도서관,9630.0,9.63,2.7381513895949263,0.227496296,0.227496296,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.877773443,PRELIMINARY_90M,0.797175092584618,0.4894078625897582,0.227496296,0.4406701435929189,0.5221891632003255,lane_focus,T2_SPANNER
1387,ST041__ST048,41,ST041,연꽃테마파크,48,ST048,정왕평생학습관 사거리,9776.0,9.776,2.720411057587995,0.09150236,0.09150236,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.868236792,PRELIMINARY_90M,0.8097493755921109,0.49461918888274437,0.09150236,0.6050030848972981,0.5239726008291298,lane_focus,T2_SPANNER
1094,ST027__ST042,27,ST027,은행동행정복지센터,42,ST042,시흥시청역,8115.0,8.115,2.3079958950529833,0.177443763,0.177443763,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.076001504,PRELIMINARY_90M,0.6666953750753596,0.6157685551575763,0.177443763,0.3076439784912909,0.5319390836467572,lane_focus,T2_SPANNER
723,ST016__ST034,16,ST016,물왕호수,34,ST034,군자디지털과학고등학교,8908.0,8.908,2.6971308490200676,0.252895266,0.252895266,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.96098122,PRELIMINARY_90M,0.7349926793557833,0.5014578863191193,0.252895266,0.6203907967780254,0.534450482576308,lane_focus,T2_SPANNER
1016,ST024__ST051,24,ST024,목감고등학교,51,ST051,연성중학교,5421.0,5.421,2.131002869348733,0.286117824,0.286117824,0.073213062,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.183231796,PRELIMINARY_90M,0.43467401601929206,0.6677612917178248,0.286117824,0.4913503324612516,0.5346018567098606,lane_focus,T2_SPANNER
1053,ST026__ST029,26,ST026,은계파크자이,29,ST029,관곡공원,6175.0,6.175,2.002908151887456,0.217079342,0.217079342,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.735808496,PRELIMINARY_90M,0.49961243648264575,0.7053898642179204,0.217079342,0.2512007818073677,0.5352800207103584,lane_focus,T2_SPANNER
1445,ST046__ST051,46,ST046,배곧1동행정복지센터,51,ST051,연성중학교,11280.0,11.28,2.7426133343782095,0.126763303,0.118839831,0.015292056,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.482269419,PRELIMINARY_90M,0.9392817156145035,0.48809714021106254,0.126763303,0.3750500076966659,0.5353884952288237,lane_focus,T2_SPANNER
295,ST006__ST041,6,ST006,시흥시청 본청,41,ST041,연꽃테마파크,4324.0,4.324,2.049004075045147,0.317588105,0.253730079,0.12827043,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.948741975,PRELIMINARY_90M,0.3401946430109379,0.6918489171681534,0.317588105,0.618360119790103,0.5404473470658215,lane_focus,T2_SPANNER
264,ST006__ST010,6,ST006,시흥시청 본청,10,ST010,은계호수공원,8600.0,8.6,2.2977932871741067,0.158558533,0.158558533,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.221566641,PRELIMINARY_90M,0.7084661097235381,0.6187656308986302,0.158558533,0.33179544975848757,0.5434626678060483,lane_focus,T2_SPANNER
1335,ST038__ST041,38,ST038,능곡도서관,41,ST041,연꽃테마파크,4469.0,4.469,2.0,0.386674846,0.351461406,0.121958882,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.056363434,PRELIMINARY_90M,0.3526828007923521,0.7062441508450915,0.386674846,0.4703009406720672,0.5463240965878405,lane_focus,T2_SPANNER
1272,ST034__ST052,34,ST034,군자디지털과학고등학교,52,ST052,가온그린공원,4271.0,4.271,1.90358243319081,0.218270531,0.218270531,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.023457066,PRELIMINARY_90M,0.3356300060287658,0.7345673750565753,0.218270531,0.6307564903133038,0.5470074177168095,lane_focus,T2_SPANNER
1181,ST030__ST051,30,ST030,장곡도서관,51,ST051,연성중학교,4293.0,4.293,2.229191408628017,0.55923175,0.538417977,0.040169936,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.810257233,PRELIMINARY_90M,0.3375247610024976,0.6389178339845588,0.55923175,0.5953833937945224,0.547263209122356,lane_focus,T2_SPANNER
1383,ST041__ST044,41,ST041,연꽃테마파크,44,ST044,경기과학기술대학교,11171.0,11.171,2.7373924956567253,0.118220531,0.118220531,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.574596517,PRELIMINARY_90M,0.9298940659719231,0.489630792122993,0.118220531,0.5562836950027643,0.5506503617047537,lane_focus,T2_SPANNER
701,ST015__ST051,15,ST015,목감택지개발예정지구,51,ST051,연성중학교,5797.0,5.797,2.122512321905777,0.32243609,0.32243609,0.068467983,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.264344745,PRELIMINARY_90M,0.4670571010248902,0.6702554396917204,0.32243609,0.504808204981724,0.5507382291002552,lane_focus,T2_SPANNER
7,ST001__ST008,1,ST001,월곶역,8,ST008,시흥능곡역,8941.0,8.941,2.198123695182556,0.132917083,0.132917083,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.643029122,PRELIMINARY_90M,0.737834811816381,0.6480441565290316,0.132917083,0.2358072718534733,0.5519990708539584,lane_focus,T2_SPANNER
1311,ST036__ST052,36,ST036,시흥시립군자도서관,52,ST052,가온그린공원,4453.0,4.453,1.9583068090046363,0.250288969,0.250288969,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.346934905,PRELIMINARY_90M,0.3513047971750926,0.7184917695699125,0.250288969,0.6844263861083622,0.5530580680395656,lane_focus,T2_SPANNER
478,ST010__ST038,10,ST010,은계호수공원,38,ST038,능곡도서관,9372.0,9.372,2.330701975467328,0.167732728,0.160396489,0.00984506,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.022751487,PRELIMINARY_90M,0.7749547842563087,0.6090985112244809,0.167732728,0.29880899037491765,0.5533287599138095,lane_focus,T2_SPANNER
1083,ST027__ST031,27,ST027,은행동행정복지센터,31,ST031,마전저수지,9970.0,9.97,2.439129741416626,0.144378702,0.144378702,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.509305264,PRELIMINARY_90M,0.8264576694513823,0.577247220766075,0.144378702,0.37953566578182873,0.554848399624066,lane_focus,T2_SPANNER
479,ST010__ST039,10,ST010,은계호수공원,39,ST039,능곡힐스테이트,9470.0,9.47,2.3273271025093933,0.174260921,0.144938428,0.029322493,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.018539596,PRELIMINARY_90M,0.7833950564120231,0.6100898998960289,0.174260921,0.29811017356641867,0.5568438695576621,lane_focus,T2_SPANNER
457,ST010__ST017,10,ST010,은계호수공원,17,ST017,장곡동,9371.0,9.371,2.3066653175877168,0.196613464,0.196613464,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.921374112,PRELIMINARY_90M,0.77486865903023,0.6161594200707521,0.196613464,0.2819889412208656,0.5594877885150201,lane_focus,T2_SPANNER
761,ST017__ST034,17,ST017,장곡동,34,ST034,군자디지털과학고등학교,4796.0,4.796,1.9023778836005452,0.255435013,0.255435013,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.815283297,PRELIMINARY_90M,0.380845749720093,0.7349212185443127,0.255435013,0.5962172942928478,0.5606090280814644,lane_focus,T2_SPANNER
1351,ST039__ST041,39,ST039,능곡힐스테이트,41,ST041,연꽃테마파크,4913.0,4.913,2.0,0.442113845,0.402911695,0.223066191,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.879339632,PRELIMINARY_90M,0.39092240117130306,0.7062441508450915,0.442113845,0.44092999818043943,0.5612627522834155,lane_focus,T2_SPANNER
436,ST009__ST041,9,ST009,능곡중앙공원,41,ST041,연꽃테마파크,4947.0,4.947,2.0,0.445959962,0.414150317,0.228422442,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.886617052,PRELIMINARY_90M,0.3938506588579795,0.7062441508450915,0.445959962,0.44213743289765006,0.5626924777268056,lane_focus,T2_SPANNER
492,ST010__ST052,10,ST010,은계호수공원,52,ST052,가온그린공원,9414.0,9.414,2.2745307477085395,0.204903465,0.204903465,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.862794783,PRELIMINARY_90M,0.7785720437516148,0.6255991379328376,0.204903465,0.272269739148496,0.5654050735691721,lane_focus,T2_SPANNER
688,ST015__ST038,15,ST015,목감택지개발예정지구,38,ST038,능곡도서관,7216.0,7.216,2.1624082596758836,0.186713321,0.17718156,0.012791398,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.897964235,PRELIMINARY_90M,0.5892687968305916,0.6585357746142315,0.186713321,0.6099353200482308,0.5655856166695867,lane_focus,T2_SPANNER
353,ST007__ST051,7,ST007,장현지구,51,ST051,연성중학교,3360.0,3.36,1.9288666578782163,0.553656435,0.527051485,0.051346729,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.519092434,PRELIMINARY_90M,0.2571699250710533,0.7271399861633028,0.553656435,0.5470747230372682,0.5656184119031415,lane_focus,T2_SPANNER
1047,ST025__ST052,25,ST025,목감동행정복지센터,52,ST052,가온그린공원,7345.0,7.345,2.1523239745186866,0.150372603,0.145795802,0.033594487,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.001952969,PRELIMINARY_90M,0.6003789509947464,0.6614980923637042,0.150372603,0.6271886333969703,0.5661185377202357,lane_focus,T2_SPANNER
620,ST013__ST051,13,ST013,삼미시장,51,ST051,연성중학교,8908.0,8.908,2.334947961738539,0.292595472,0.282558318,0.019371397,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.385267848,PRELIMINARY_90M,0.7349926793557833,0.6078512279218812,0.292595472,0.3589559710120479,0.5674587017010913,lane_focus,T2_SPANNER
1090,ST027__ST038,27,ST027,은행동행정복지센터,38,ST038,능곡도서관,9684.0,9.684,2.293970249991462,0.200426735,0.193325854,0.009529214,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.05557101,PRELIMINARY_90M,0.8018258547928688,0.6198886704325688,0.200426735,0.3042542486494838,0.57089023402945,lane_focus,T2_SPANNER
405,ST009__ST010,9,ST009,능곡중앙공원,10,ST010,은계호수공원,9691.0,9.691,2.29332305979191,0.207927752,0.175648579,0.058300051,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.020392326,PRELIMINARY_90M,0.8024287313754198,0.620078786339203,0.207927752,0.2984175696660828,0.5716774957800647,lane_focus,T2_SPANNER
578,ST012__ST051,12,ST012,신천역,51,ST051,연성중학교,8767.0,8.767,2.288310361761418,0.290131604,0.279935171,0.019678799,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.434629231,PRELIMINARY_90M,0.722849022478684,0.6215512957057072,0.290131604,0.36714577557516664,0.5717222216300412,lane_focus,T2_SPANNER
1110,ST028__ST031,28,ST028,매화산업단지,31,ST031,마전저수지,9015.0,9.015,2.1633168838959445,0.125240153,0.125240153,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.643668039,PRELIMINARY_90M,0.7442080785462062,0.6582688609349048,0.125240153,0.4018284947288679,0.5741553225268907,lane_focus,T2_SPANNER
1091,ST027__ST039,27,ST027,은행동행정복지센터,39,ST039,능곡힐스테이트,9782.0,9.782,2.2910655255291217,0.206424511,0.178033437,0.028391073,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.051455528,PRELIMINARY_90M,0.8102661269485832,0.6207419502335647,0.206424511,0.30357142756112343,0.5742583262600405,lane_focus,T2_SPANNER
390,ST008__ST041,8,ST008,시흥능곡역,41,ST041,연꽃테마파크,5243.0,5.243,1.856989325542413,0.211669005,0.159007329,0.105780532,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.097986625,PRELIMINARY_90M,0.4193437257772802,0.7482543729585962,0.211669005,0.6431220782544971,0.5750256764990678,lane_focus,T2_SPANNER
