pair_order,pair_id,from_order,from_station_id,from_station_name,to_order,to_station_id,to_station_name,w1_distance_m,distance_km,w2_average_lanes,w3_protection_proxy,w3_child_protection_proxy,w3_senior_protection_proxy,w3_disabled_protection_proxy,w3_classification,w4_average_absolute_grade_pct,w4_classification,distance_norm,lane_inverse_norm,lane_penalty_norm,protection_norm,slope_norm,scenario_cost,structure
1411,ST043__ST047,43,ST043,시흥종합버스터미널,47,ST047,배곧2동행정복지센터,3278.0,3.278,3.627036078528638,0.64859462,0.64859462,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.612741743,PRELIMINARY_90M,0.2735085523571131,0.2757072106119399,0.2757072106119399,0.64859462,0.10212362383333333,0.3249835017005966,CANDIDATE_GRAPH
950,ST022__ST048,22,ST022,오이도박물관,48,ST048,정왕평생학습관 사거리,6448.0,6.448,3.430556160293327,0.267540036,0.267540036,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.248461824,PRELIMINARY_90M,0.538005840634126,0.29149792432329563,0.29149792432329563,0.267540036,0.20807697066666667,0.3262801929060221,CANDIDATE_GRAPH
636,ST014__ST026,14,ST014,시흥대야역,26,ST026,은계파크자이,2742.0,2.742,2.689120979304191,0.480816193,0.434350308,0.046465885,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.352474425,PRELIMINARY_90M,0.22878598247809762,0.3718687287392885,0.3718687287392885,0.480816193,0.22541240416666666,0.32672082709601324,CANDIDATE_GRAPH
210,ST004__ST055,4,ST004,배곧중심상가,55,ST055,해양생태과학관,7399.0,7.399,3.484870986965943,0.130920651,0.130920651,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.632000824,PRELIMINARY_90M,0.6173550271172299,0.286954668835714,0.286954668835714,0.130920651,0.27200013733333334,0.32680762107156935,CANDIDATE_GRAPH
901,ST021__ST032,21,ST021,오이도 포구 해양관광 단지,32,ST032,희망공원,3877.0,3.877,2.5776472870139315,0.138295622,0.0,0.138295622,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.773693265,PRELIMINARY_90M,0.32348769294952023,0.3879506730955604,0.3879506730955604,0.138295622,0.4622822108333333,0.3280040497196035,CANDIDATE_GRAPH
28,ST001__ST029,1,ST001,월곶역,29,ST029,관곡공원,8007.0,8.007,2.4957917874297677,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.474024387,PRELIMINARY_90M,0.6680851063829787,0.40067444930164886,0.40067444930164886,0.0,0.24567073116666668,0.32860757171282357,CANDIDATE_GRAPH
216,ST005__ST011,5,ST005,배곧중·고등학교,11,ST011,배곧생명공원,1035.0,1.035,2.302250274330589,0.657889333,0.657889333,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.815151569,PRELIMINARY_90M,0.08635794743429287,0.43435764180363223,0.43435764180363223,0.657889333,0.13585859483333332,0.3286158792678146,CANDIDATE_GRAPH
195,ST004__ST040,4,ST004,배곧중심상가,40,ST040,갯골생태공원,7040.0,7.04,2.9717888971519195,0.137297876,0.137297876,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.550786437,PRELIMINARY_90M,0.5874009178139341,0.33649765666678827,0.33649765666678827,0.137297876,0.25846440616666666,0.3299152141618473,CANDIDATE_GRAPH
1284,ST035__ST044,35,ST035,산들공원,44,ST044,경기과학기술대학교,6030.0,6.03,2.956928367155461,0.339457259,0.339457259,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.834605206,PRELIMINARY_90M,0.5031289111389237,0.33818878100249383,0.33818878100249383,0.339457259,0.13910086766666666,0.3299689547020211,CANDIDATE_GRAPH
1144,ST029__ST039,29,ST029,관곡공원,39,ST039,능곡힐스테이트,4321.0,4.321,2.5005444574442675,0.134141311,0.069883904,0.064257407,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.555414981,PRELIMINARY_90M,0.3605340008343763,0.3999129057765565,0.3999129057765565,0.134141311,0.42590249683333337,0.3301226786110666,CANDIDATE_GRAPH
1424,ST044__ST049,44,ST044,경기과학기술대학교,49,ST049,거북섬 웨이브파크 정문,7754.0,7.754,2.513106231387435,0.113143833,0.113143833,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.978919207,PRELIMINARY_90M,0.6469753858990405,0.3979139391365562,0.3979139391365562,0.113143833,0.16315320116666668,0.33029658980056587,CANDIDATE_GRAPH
1233,ST033__ST034,33,ST033,타원산업단지,34,ST034,군자디지털과학고등학교,7893.0,7.893,2.4341605952920373,0.09909245,0.09909245,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.916931401,PRELIMINARY_90M,0.6585732165206508,0.41081923761896466,0.41081923761896466,0.09909245,0.15282190016666666,0.33032670107657053,CANDIDATE_GRAPH
46,ST001__ST047,1,ST001,월곶역,47,ST047,배곧2동행정복지센터,7096.0,7.096,2.7538987961978174,0.159419462,0.159419462,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.244990657,PRELIMINARY_90M,0.5920734251147267,0.36312155021116044,0.36312155021116044,0.159419462,0.20749844283333332,0.3305282200398051,CANDIDATE_GRAPH
188,ST004__ST033,4,ST004,배곧중심상가,33,ST033,타원산업단지,6860.0,6.86,3.5719657412189014,0.329150295,0.329150295,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.846409732,PRELIMINARY_90M,0.5723821443471006,0.27995789222176554,0.27995789222176554,0.329150295,0.14106828866666668,0.3306396550588832,CANDIDATE_GRAPH
1423,ST044__ST048,44,ST044,경기과학기술대학교,48,ST048,정왕평생학습관 사거리,2008.0,2.008,2.3764182257499433,0.556023168,0.556023168,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.090832724,PRELIMINARY_90M,0.1675427617855653,0.42080135102667915,0.42080135102667915,0.556023168,0.181805454,0.33154318370306113,CANDIDATE_GRAPH
468,ST010__ST028,10,ST010,은계호수공원,28,ST028,매화산업단지,3734.0,3.734,2.2597817465071626,0.156648005,0.156648005,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.499811713,PRELIMINARY_90M,0.3115561118064247,0.44252061135800064,0.44252061135800064,0.156648005,0.4166352855,0.3318400034161063,CANDIDATE_GRAPH
870,ST020__ST035,20,ST020,시화공업단지[왼쪽부근],35,ST035,산들공원,6684.0,6.684,2.869246069005407,0.270890511,0.270890511,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.916932044,PRELIMINARY_90M,0.5576971214017522,0.3485236107151448,0.3485236107151448,0.270890511,0.15282200733333332,0.3324833126125576,CANDIDATE_GRAPH
99,ST002__ST047,2,ST002,월곶포구,47,ST047,배곧2동행정복지센터,5318.0,5.318,2.389084237673916,0.264626121,0.264626121,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.218655464,PRELIMINARY_90M,0.44372131831455985,0.418570423022685,0.418570423022685,0.264626121,0.203109244,0.3325067765843112,CANDIDATE_GRAPH
1432,ST045__ST047,45,ST045,시흥중앙도서관,47,ST047,배곧2동행정복지센터,2631.0,2.631,3.7177601555393682,0.731797829,0.731797829,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.662398958,PRELIMINARY_90M,0.2195244055068836,0.26897915899981484,0.26897915899981484,0.731797829,0.11039982633333334,0.33267530496000797,CANDIDATE_GRAPH
92,ST002__ST040,2,ST002,월곶포구,40,ST040,갯골생태공원,5178.0,5.178,2.1502804312043358,0.182738865,0.182738865,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.514434926,PRELIMINARY_90M,0.43204005006257823,0.46505562041501575,0.46505562041501575,0.182738865,0.25240582100000003,0.3330600891193985,CANDIDATE_GRAPH
55,ST002__ST003,2,ST002,월곶포구,3,ST003,배곧한울공원,6181.0,6.181,2.4749749767137175,0.199057367,0.199057367,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.283031499,PRELIMINARY_90M,0.5157279933249895,0.40404448909936225,0.40404448909936225,0.199057367,0.21383858316666668,0.33316710814775463,CANDIDATE_GRAPH
1431,ST045__ST046,45,ST045,시흥중앙도서관,46,ST046,배곧1동행정복지센터,4713.0,4.713,3.902855407896959,0.537115466,0.537115466,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.879566094,PRELIMINARY_90M,0.3932415519399249,0.2562226614843635,0.2562226614843635,0.537115466,0.14659434899999998,0.3332935071060721,CANDIDATE_GRAPH
882,ST020__ST047,20,ST020,시화공업단지[왼쪽부근],47,ST047,배곧2동행정복지센터,3980.0,3.98,3.469030866076152,0.615133014,0.615133014,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.623427135,PRELIMINARY_90M,0.33208176887776386,0.28826494736009883,0.28826494736009883,0.615133014,0.1039045225,0.33484606318446564,CANDIDATE_GRAPH
1321,ST037__ST044,37,ST037,군자동행정복지센터,44,ST044,경기과학기술대학교,5482.0,5.482,3.2920678770932374,0.355555321,0.355555321,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.34534686,PRELIMINARY_90M,0.4574050896954526,0.30376044399271607,0.30376044399271607,0.355555321,0.22422447666666667,0.3352363328387088,CANDIDATE_GRAPH
1414,ST043__ST050,43,ST043,시흥종합버스터미널,50,ST050,시흥한라3차아파트,3480.0,3.48,3.582820694081797,0.668947502,0.668947502,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.615837167,PRELIMINARY_90M,0.2903629536921151,0.27910969746597364,0.27910969746597364,0.668947502,0.10263952783333334,0.33526492024785554,CANDIDATE_GRAPH
1440,ST045__ST055,45,ST045,시흥중앙도서관,55,ST055,해양생태과학관,7392.0,7.392,3.3734927062029856,0.179871299,0.179871299,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.48798843,PRELIMINARY_90M,0.6167709637046308,0.29642868299707814,0.29642868299707814,0.179871299,0.24799807166666665,0.3352672543420939,CANDIDATE_GRAPH
1157,ST029__ST052,29,ST029,관곡공원,52,ST052,가온그린공원,4265.0,4.265,2.386392012061943,0.201240875,0.201240875,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.198243349,PRELIMINARY_90M,0.35586149353358365,0.4190426363085074,0.4190426363085074,0.201240875,0.36637389150000005,0.3356297240855228,CANDIDATE_GRAPH
83,ST002__ST031,2,ST002,월곶포구,31,ST031,마전저수지,4046.0,4.046,2.0820118152150395,0.187446944,0.187446944,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.023503983,PRELIMINARY_90M,0.3375886524822695,0.48030467103603613,0.48030467103603613,0.187446944,0.3372506638333333,0.3356477328379097,CANDIDATE_GRAPH
858,ST020__ST023,20,ST020,시화공업단지[왼쪽부근],23,ST023,오이도역,3334.0,3.334,2.8138183012073985,0.608891451,0.608891451,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.604650763,PRELIMINARY_90M,0.27818105965790574,0.35538897432392985,0.35538897432392985,0.608891451,0.10077512716666666,0.33580915303712555,CANDIDATE_GRAPH
258,ST005__ST053,5,ST005,배곧중·고등학교,53,ST053,오이도 빨강등대,6642.0,6.642,2.494332228519753,0.202414333,0.1928514,0.042185248,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.120074325,PRELIMINARY_90M,0.5541927409261577,0.40090890402095486,0.40090890402095486,0.202414333,0.18667905416666666,0.33604875802844486,CANDIDATE_GRAPH
1159,ST029__ST054,29,ST029,관곡공원,54,ST054,시흥 프리미엄 아울렛,7734.0,7.734,2.5790384343041506,0.052274076,0.052274076,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.570475598,PRELIMINARY_90M,0.6453066332916145,0.38774141040275334,0.38774141040275334,0.052274076,0.261745933,0.336767013173592,CANDIDATE_GRAPH
979,ST023__ST045,23,ST023,오이도역,45,ST045,시흥중앙도서관,2748.0,2.748,2.70513027610012,0.678227446,0.678227446,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.429037868,PRELIMINARY_90M,0.2292866082603254,0.3696679634378499,0.3696679634378499,0.678227446,0.07150631133333334,0.33717208225787715,CANDIDATE_GRAPH
98,ST002__ST046,2,ST002,월곶포구,46,ST046,배곧1동행정복지센터,3125.0,3.125,2.815004873907645,0.531949966,0.531949966,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.210764979,PRELIMINARY_90M,0.26074259491030455,0.35523917179292536,0.35523917179292536,0.531949966,0.20179416316666665,0.33743147396747414,CANDIDATE_GRAPH
1231,ST032__ST054,32,ST032,희망공원,54,ST054,시흥 프리미엄 아울렛,8455.0,8.455,2.7386541658288084,0.087175815,0.087175815,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.159493291,PRELIMINARY_90M,0.70546516478932,0.36514285464640495,0.36514285464640495,0.087175815,0.19324888183333333,0.3377581790672646,CANDIDATE_GRAPH
538,ST011__ST054,11,ST011,배곧생명공원,54,ST054,시흥 프리미엄 아울렛,4047.0,4.047,2.2880792125664065,0.335292792,0.335292792,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.468587342,PRELIMINARY_90M,0.3376720901126408,0.4370478060846319,0.4370478060846319,0.335292792,0.244764557,0.33869431129931815,CANDIDATE_GRAPH
1410,ST043__ST046,43,ST043,시흥종합버스터미널,46,ST046,배곧1동행정복지센터,5360.0,5.36,3.8249958768403687,0.509777971,0.509777971,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.820959045,PRELIMINARY_90M,0.44722569879015434,0.2614381903140895,0.2614381903140895,0.509777971,0.1368265075,0.3388170919010609,CANDIDATE_GRAPH
890,ST020__ST055,20,ST020,시화공업단지[왼쪽부근],55,ST055,해양생태과학관,7845.0,7.845,3.112517680994103,0.111759441,0.111759441,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.607476394,PRELIMINARY_90M,0.6545682102628285,0.32128331546717875,0.32128331546717875,0.111759441,0.26791273233333335,0.3388809247658352,CANDIDATE_GRAPH
527,ST011__ST043,11,ST011,배곧생명공원,43,ST043,시흥종합버스터미널,4504.0,4.504,3.4056723875395676,0.588366349,0.588366349,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.593949192,PRELIMINARY_90M,0.37580308719232375,0.29362777337559803,0.29362777337559803,0.588366349,0.098991532,0.3391971853919804,CANDIDATE_GRAPH
204,ST004__ST049,4,ST004,배곧중심상가,49,ST049,거북섬 웨이브파크 정문,7854.0,7.854,3.4464176884293347,0.147770832,0.147770832,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.589330031,PRELIMINARY_90M,0.6553191489361702,0.2901563566590614,0.2901563566590614,0.147770832,0.2648883385,0.3395336690238079,CANDIDATE_GRAPH
2,ST001__ST003,1,ST001,월곶역,3,ST003,배곧한울공원,7959.0,7.959,2.7809772669852264,0.119946818,0.119946818,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.288859792,PRELIMINARY_90M,0.6640801001251564,0.3595858232541648,0.3595858232541648,0.119946818,0.21480996533333332,0.33960567667816366,CANDIDATE_GRAPH
902,ST021__ST033,21,ST021,오이도 포구 해양관광 단지,33,ST033,타원산업단지,5896.0,5.896,2.0051291254395327,0.090975076,0.0,0.090975076,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.669667414,PRELIMINARY_90M,0.4919482686691698,0.4987209987191203,0.4987209987191203,0.090975076,0.2782779023333333,0.33998056143040584,CANDIDATE_GRAPH
198,ST004__ST043,4,ST004,배곧중심상가,43,ST043,시흥종합버스터미널,3945.0,3.945,2.7952590978055483,0.567010824,0.567010824,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.639443757,PRELIMINARY_90M,0.32916145181476847,0.3577485896692231,0.3577485896692231,0.567010824,0.1065739595,0.34012370624599786,CANDIDATE_GRAPH
1263,ST034__ST043,34,ST034,군자디지털과학고등학교,43,ST043,시흥종합버스터미널,6443.0,6.443,2.8546434756622054,0.334548381,0.334548381,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.832123125,PRELIMINARY_90M,0.5375886524822695,0.35030644230205493,0.35030644230205493,0.334548381,0.1386871875,0.34028266582108113,CANDIDATE_GRAPH
248,ST005__ST043,5,ST005,배곧중·고등학교,43,ST043,시흥종합버스터미널,5498.0,5.498,3.837015357175228,0.516546058,0.516546058,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.754435463,PRELIMINARY_90M,0.4587400917813934,0.26061923315735436,0.26061923315735436,0.516546058,0.12573924383333332,0.34041115669302024,CANDIDATE_GRAPH
454,ST010__ST014,10,ST010,은계호수공원,14,ST014,시흥대야역,1525.0,1.525,2.792670740390496,0.667821134,0.57752438,0.090296754,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.2539899,PRELIMINARY_90M,0.1272423863162286,0.3580801651755664,0.3580801651755664,0.667821134,0.20899831666666668,0.3405355005396154,CANDIDATE_GRAPH
850,ST019__ST050,19,ST019,시화병원,50,ST050,시흥한라3차아파트,2327.0,2.327,2.8286811737543958,0.671238316,0.671238316,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.870466051,PRELIMINARY_90M,0.19415936587400917,0.35352163731932357,0.35352163731932357,0.671238316,0.14507767516666667,0.34099924858999986,CANDIDATE_GRAPH
919,ST021__ST050,21,ST021,오이도 포구 해양관광 단지,50,ST050,시흥한라3차아파트,3800.0,3.8,2.1207887428081897,0.447508062,0.430147843,0.071018199,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.772975688,PRELIMINARY_90M,0.3170629954109303,0.4715226839029119,0.4715226839029119,0.447508062,0.12882928133333335,0.3412307556617939,CANDIDATE_GRAPH
769,ST017__ST042,17,ST017,장곡동,42,ST042,시흥시청역,2716.0,2.716,1.8434790923881643,0.330839246,0.330839246,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.590121124,PRELIMINARY_90M,0.2266166040884439,0.5424525855102236,0.5424525855102236,0.330839246,0.2650201873333333,0.3412321557330002,CANDIDATE_GRAPH
530,ST011__ST046,11,ST011,배곧생명공원,46,ST046,배곧1동행정복지센터,2055.0,2.055,2.414191719013481,0.677890751,0.677890751,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.609010822,PRELIMINARY_90M,0.17146433041301626,0.4142173101350183,0.4142173101350183,0.677890751,0.10150180366666667,0.34126854880367524,CANDIDATE_GRAPH
1371,ST040__ST046,40,ST040,갯골생태공원,46,ST046,배곧1동행정복지센터,6643.0,6.643,2.6207233450820753,0.201536217,0.201536217,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.380841974,PRELIMINARY_90M,0.554276178556529,0.3815740420966419,0.3815740420966419,0.201536217,0.230140329,0.3418816916632927,CANDIDATE_GRAPH
539,ST011__ST055,11,ST011,배곧생명공원,55,ST055,해양생태과학관,7172.0,7.172,3.0753891937864077,0.173700065,0.173700065,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.631005404,PRELIMINARY_90M,0.5984146850229454,0.32516209721372,0.32516209721372,0.173700065,0.271834234,0.34227777030916634,CANDIDATE_GRAPH
984,ST023__ST050,23,ST023,오이도역,50,ST050,시흥한라3차아파트,2437.0,2.437,2.465689120443457,0.635532393,0.635532393,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.755387488,PRELIMINARY_90M,0.2033375052148519,0.4055661322868428,0.4055661322868428,0.635532393,0.12589791466666667,0.34258348629209034,CANDIDATE_GRAPH
948,ST022__ST046,22,ST022,오이도박물관,46,ST046,배곧1동행정복지센터,7632.0,7.632,2.8793899893338257,0.144096576,0.144096576,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.456814235,PRELIMINARY_90M,0.6367959949937422,0.3472957826846371,0.3472957826846371,0.144096576,0.2428023725,0.3427476815445948,CANDIDATE_GRAPH
1265,ST034__ST045,34,ST034,군자디지털과학고등학교,45,ST045,시흥중앙도서관,6540.0,6.54,2.9933398472819306,0.352023517,0.352023517,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.836864495,PRELIMINARY_90M,0.5456821026282853,0.3340749968327315,0.3340749968327315,0.352023517,0.13947741583333334,0.3428145080735876,CANDIDATE_GRAPH
1435,ST045__ST050,45,ST045,시흥중앙도서관,50,ST050,시흥한라3차아파트,2833.0,2.833,3.6569644058701334,0.750888061,0.750888061,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.66329661,PRELIMINARY_90M,0.2363788068418857,0.27345084310768986,0.27345084310768986,0.750888061,0.11054943499999999,0.34281678648739394,CANDIDATE_GRAPH
1449,ST046__ST055,46,ST046,배곧1동행정복지센터,55,ST055,해양생태과학관,7851.0,7.851,3.5232407663534175,0.164232235,0.164232235,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.618401666,PRELIMINARY_90M,0.6550688360450563,0.28382959505631744,0.28382959505631744,0.164232235,0.269733611,0.3432160692753434,CANDIDATE_GRAPH
250,ST005__ST045,5,ST005,배곧중·고등학교,45,ST045,시흥중앙도서관,4916.0,4.916,3.972125654970632,0.577746462,0.577746462,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.813962468,PRELIMINARY_90M,0.4101793909052983,0.2517543720573446,0.2517543720573446,0.577746462,0.13566041133333334,0.3438351590739941,CANDIDATE_GRAPH
529,ST011__ST045,11,ST011,배곧생명공원,45,ST045,시흥중앙도서관,3828.0,3.828,3.480147122134749,0.661181158,0.661181158,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.647151976,PRELIMINARY_90M,0.31939924906132666,0.28734417394015005,0.28734417394015005,0.661181158,0.10785866266666666,0.34394581091703585,CANDIDATE_GRAPH
1288,ST035__ST048,35,ST035,산들공원,48,ST048,정왕평생학습관 사거리,6740.0,6.74,3.084409976243774,0.362180104,0.362180104,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.763853952,PRELIMINARY_90M,0.5623696287025448,0.3242111158056265,0.3242111158056265,0.362180104,0.12730899199999998,0.34401746012704276,CANDIDATE_GRAPH
1136,ST029__ST031,29,ST029,관곡공원,31,ST031,마전저수지,5377.0,5.377,2.6870303020635813,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.331666559,PRELIMINARY_90M,0.4486441385064664,0.3721580658141524,0.3721580658141524,0.0,0.5552777598333333,0.344019991038488,CANDIDATE_GRAPH
200,ST004__ST045,4,ST004,배곧중심상가,45,ST045,시흥중앙도서관,3290.0,3.29,2.605001057922393,0.615773208,0.615773208,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.612436929,PRELIMINARY_90M,0.27450980392156865,0.38387700341187025,0.38387700341187025,0.615773208,0.10207282150000001,0.3440582092083597,CANDIDATE_GRAPH
885,ST020__ST050,20,ST020,시화공업단지[왼쪽부근],50,ST050,시흥한라3차아파트,4182.0,4.182,3.439864281573088,0.633674854,0.633674854,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.625603106,PRELIMINARY_90M,0.34893617021276596,0.290709143775489,0.290709143775489,0.633674854,0.10426718433333333,0.34439683808039706,CANDIDATE_GRAPH
756,ST017__ST029,17,ST017,장곡동,29,ST029,관곡공원,4322.0,4.322,2.2640824773122388,0.207924155,0.207924155,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.212483712,PRELIMINARY_90M,0.3606174384647476,0.44168002271150936,0.44168002271150936,0.207924155,0.36874728533333334,0.34474222537739757,CANDIDATE_GRAPH
1194,ST031__ST040,31,ST031,마전저수지,40,ST040,갯골생태공원,2402.0,2.402,2.2619856904966325,0.142177716,0.142177716,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.572654596,PRELIMINARY_90M,0.2004171881518565,0.44208944565889097,0.44208944565889097,0.142177716,0.5954424326666666,0.34503169561935354,CANDIDATE_GRAPH
533,ST011__ST049,11,ST011,배곧생명공원,49,ST049,거북섬 웨이브파크 정문,7867.0,7.867,3.231375254896857,0.159105909,0.159105909,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.540417714,PRELIMINARY_90M,0.6564038381309971,0.3094657602779468,0.3094657602779468,0.159105909,0.2567362856666667,0.3454279482689026,CANDIDATE_GRAPH
1249,ST033__ST050,33,ST033,타원산업단지,50,ST050,시흥한라3차아파트,6446.0,6.446,3.5655488582742394,0.470601858,0.470601858,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.562920837,PRELIMINARY_90M,0.5378389653733834,0.28046172966593697,0.28046172966593697,0.470601858,0.0938201395,0.3456806731348301,CANDIDATE_GRAPH
503,ST011__ST019,11,ST011,배곧생명공원,19,ST019,시화병원,3341.0,3.341,2.884602014738478,0.626739114,0.626739114,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.783434433,PRELIMINARY_90M,0.27876512307050477,0.34666827343620965,0.34666827343620965,0.626739114,0.13057240550000002,0.3456862290016786,CANDIDATE_GRAPH
1439,ST045__ST054,45,ST045,시흥중앙도서관,54,ST054,시흥 프리미엄 아울렛,6917.0,6.917,4.195062440228731,0.369304599,0.369304599,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.195975935,PRELIMINARY_90M,0.5771380892782645,0.23837547456039204,0.23837547456039204,0.369304599,0.19932932250000002,0.3460368713346642,CANDIDATE_GRAPH
1468,ST049__ST053,49,ST049,거북섬 웨이브파크 정문,53,ST053,오이도 빨강등대,3795.0,3.795,1.9574790573544323,0.127972736,0.001466061,0.126506675,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.594915167,PRELIMINARY_90M,0.3166458072590738,0.5108611488040734,0.5108611488040734,0.127972736,0.43248586116666665,0.34699138830745346,CANDIDATE_GRAPH
912,ST021__ST043,21,ST021,오이도 포구 해양관광 단지,43,ST043,시흥종합버스터미널,6933.0,6.933,2.4234188576339304,0.1092334,0.031860253,0.077373148,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.726597,PRELIMINARY_90M,0.5784730913642052,0.412640182628741,0.412640182628741,0.1092334,0.28776616666666666,0.3470282101649032,CANDIDATE_GRAPH
977,ST023__ST043,23,ST023,오이도역,43,ST043,시흥종합버스터미널,3313.0,3.313,2.7164508036729917,0.671309327,0.671309327,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.436993285,PRELIMINARY_90M,0.27642886942010847,0.3681274104606905,0.3681274104606905,0.671309327,0.07283221416666667,0.3471744552618664,CANDIDATE_GRAPH
1434,ST045__ST049,45,ST045,시흥중앙도서관,49,ST049,거북섬 웨이브파크 정문,7847.0,7.847,3.3414189443190656,0.193917601,0.193917601,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.453478259,PRELIMINARY_90M,0.6547350855235712,0.2992740559217084,0.2992740559217084,0.193917601,0.2422463765,0.3475432797363199,CANDIDATE_GRAPH
846,ST019__ST046,19,ST019,시화병원,46,ST046,배곧1동행정복지센터,4055.0,4.055,3.251371511972627,0.614053069,0.614053069,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.784060813,PRELIMINARY_90M,0.3383395911556112,0.3075625151778776,0.3075625151778776,0.614053069,0.13067680216666666,0.34765799437503886,CANDIDATE_GRAPH
1325,ST037__ST048,37,ST037,군자동행정복지센터,48,ST048,정왕평생학습관 사거리,6192.0,6.192,3.3922692548148268,0.37843312,0.37843312,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.209430181,PRELIMINARY_90M,0.5166458072590738,0.2947879206760039,0.2947879206760039,0.37843312,0.20157169683333334,0.3478596361921028,CANDIDATE_GRAPH
