pair_order,pair_id,from_order,from_station_id,from_station_name,to_order,to_station_id,to_station_name,w1_distance_m,distance_km,w2_average_lanes,w3_protection_proxy,w3_child_protection_proxy,w3_senior_protection_proxy,w3_disabled_protection_proxy,w3_classification,w4_average_absolute_grade_pct,w4_classification,distance_norm,lane_inverse_norm,lane_penalty_norm,protection_norm,slope_norm,scenario_cost,scenario,structure
1381,ST041__ST042,41,ST041,연꽃테마파크,42,ST042,시흥시청역,3357.0,3.357,2.4375560527901543,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.986825232,PRELIMINARY_90M,0.28010012515644556,0.4102469762101871,0.4102469762101871,0.0,0.49780420533333336,0.33581414393638265,lane_focus,DEGREE_LIMIT_3
454,ST010__ST014,10,ST010,은계호수공원,14,ST014,시흥대야역,1525.0,1.525,2.792670740390496,0.667821134,0.57752438,0.090296754,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.2539899,PRELIMINARY_90M,0.1272423863162286,0.3580801651755664,0.3580801651755664,0.667821134,0.20899831666666668,0.33601147745102894,lane_focus,DEGREE_LIMIT_3
1284,ST035__ST044,35,ST035,산들공원,44,ST044,경기과학기술대학교,6030.0,6.03,2.956928367155461,0.339457259,0.339457259,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.834605206,PRELIMINARY_90M,0.5031289111389237,0.33818878100249383,0.33818878100249383,0.339457259,0.13910086766666666,0.34150389172903167,lane_focus,DEGREE_LIMIT_3
385,ST008__ST036,8,ST008,시흥능곡역,36,ST036,시흥시립군자도서관,4468.0,4.468,3.322939983305055,0.221339234,0.221339234,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.518784026,PRELIMINARY_90M,0.372799332498957,0.30093832721149005,0.30093832721149005,0.221339234,0.5864640043333333,0.34619951585553643,lane_focus,DEGREE_LIMIT_3
452,ST010__ST012,10,ST010,은계호수공원,12,ST012,신천역,2361.0,2.361,2.79221465563128,0.473443851,0.473443851,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.295026039,PRELIMINARY_90M,0.1969962453066333,0.35813865455623944,0.35813865455623944,0.473443851,0.3825043398333334,0.34686080496444643,lane_focus,DEGREE_LIMIT_3
283,ST006__ST029,6,ST006,시흥시청 본청,29,ST029,관곡공원,3470.0,3.47,2.475229440723157,0.075912866,0.075912866,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.041565706,PRELIMINARY_90M,0.28952857738840215,0.40400295162449357,0.40400295162449357,0.075912866,0.5069276176666667,0.34733326383992724,lane_focus,DEGREE_LIMIT_3
595,ST013__ST026,13,ST013,삼미시장,26,ST026,은계파크자이,1938.0,1.938,2.6326125397405407,0.511569918,0.511569918,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.070334106,PRELIMINARY_90M,0.16170212765957448,0.3798508078589323,0.3798508078589323,0.511569918,0.3450556843333333,0.35075966981138107,lane_focus,DEGREE_LIMIT_3
1447,ST046__ST053,46,ST046,배곧1동행정복지센터,53,ST053,오이도 빨강등대,7401.0,7.401,3.5478278014585065,0.239891327,0.174995367,0.06489596,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.131583779,PRELIMINARY_90M,0.6175219023779724,0.28186260888673953,0.28186260888673953,0.239891327,0.3552639631666667,0.3537089784439642,lane_focus,DEGREE_LIMIT_3
431,ST009__ST036,9,ST009,능곡중앙공원,36,ST036,시흥시립군자도서관,4477.0,4.477,3.3255331202319405,0.336615531,0.336615531,0.073519269,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.161998942,PRELIMINARY_90M,0.3735502711722987,0.3007036658020879,0.3007036658020879,0.336615531,0.5269998236666666,0.35460419033550367,lane_focus,DEGREE_LIMIT_3
30,ST001__ST031,1,ST001,월곶역,31,ST031,마전저수지,4726.0,4.726,2.1733816526852707,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.971254241,PRELIMINARY_90M,0.3943262411347518,0.4601124697838842,0.4601124697838842,0.0,0.3285423735,0.35820283914389245,lane_focus,DEGREE_LIMIT_3
434,ST009__ST039,9,ST009,능곡중앙공원,39,ST039,능곡힐스테이트,792.0,0.792,2.0,0.496869839,0.318845713,0.496869839,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.848295282,PRELIMINARY_90M,0.06608260325406759,0.5,0.5,0.496869839,0.141382547,0.3589543785508135,lane_focus,DEGREE_LIMIT_3
596,ST013__ST027,13,ST013,삼미시장,27,ST027,은행동행정복지센터,1561.0,1.561,2.6154869323133116,0.514819805,0.514819805,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.62974837,PRELIMINARY_90M,0.13024614100959533,0.3823379836639188,0.3823379836639188,0.514819805,0.43829139500000003,0.3601849000338785,lane_focus,DEGREE_LIMIT_3
1264,ST034__ST044,34,ST034,군자디지털과학고등학교,44,ST044,경기과학기술대학교,6466.0,6.466,2.854871731872146,0.383886554,0.383886554,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.931735075,PRELIMINARY_90M,0.5395077179808093,0.350278434171271,0.350278434171271,0.383886554,0.15528917916666665,0.3639171206567974,lane_focus,DEGREE_LIMIT_3
386,ST008__ST037,8,ST008,시흥능곡역,37,ST037,군자동행정복지센터,4944.0,4.944,3.099278481155629,0.296311656,0.296311656,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.296729813,PRELIMINARY_90M,0.4125156445556946,0.32265574264469765,0.32265574264469765,0.296311656,0.5494549688333333,0.37069599395848774,lane_focus,DEGREE_LIMIT_3
1315,ST037__ST038,37,ST037,군자동행정복지센터,38,ST038,능곡도서관,4967.0,4.967,3.1386691135702853,0.330414356,0.316572403,0.018575574,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.271661112,PRELIMINARY_90M,0.41443471005423443,0.31860637863240204,0.31860637863240204,0.330414356,0.545276852,0.37354381252704794,lane_focus,DEGREE_LIMIT_3
1376,ST040__ST051,40,ST040,갯골생태공원,51,ST051,연성중학교,5417.0,5.417,2.495832602905231,0.192518156,0.176017861,0.031845057,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.410565802,PRELIMINARY_90M,0.4519816437213183,0.4006678968917896,0.4006678968917896,0.192518156,0.40176096699999997,0.3798721456401585,lane_focus,DEGREE_LIMIT_3
222,ST005__ST017,5,ST005,배곧중·고등학교,17,ST017,장곡동,7558.0,7.558,2.9182323798804926,0.280728112,0.280728112,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.776110559,PRELIMINARY_90M,0.6306216103462662,0.34267319041979516,0.34267319041979516,0.280728112,0.2960184265,0.3839728980541508,lane_focus,DEGREE_LIMIT_3
714,ST016__ST025,16,ST016,물왕호수,25,ST025,목감동행정복지센터,3005.0,3.005,2.1381214943015445,0.193383798,0.119943446,0.161932073,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.924827881,PRELIMINARY_90M,0.25073007926574886,0.46770026991691965,0.46770026991691965,0.193383798,0.4874713135,0.38612441753660964,lane_focus,DEGREE_LIMIT_3
1391,ST041__ST052,41,ST041,연꽃테마파크,52,ST052,가온그린공원,4968.0,4.968,2.2619391797382047,0.172697542,0.172697542,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.343340408,PRELIMINARY_90M,0.41451814768460576,0.4420985360515924,0.4420985360515924,0.172697542,0.3905567346666667,0.3884410390627174,lane_focus,DEGREE_LIMIT_3
597,ST013__ST028,13,ST013,삼미시장,28,ST028,매화산업단지,5031.0,5.031,2.447712054812518,0.276802217,0.276802217,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.504274006,PRELIMINARY_90M,0.4197747183979975,0.40854478697111074,0.40854478697111074,0.276802217,0.417379001,0.39235451986515485,lane_focus,DEGREE_LIMIT_3
6,ST001__ST007,1,ST001,월곶역,7,ST007,장현지구,6606.0,6.606,2.2379457054195973,0.124628605,0.124628605,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.757575321,PRELIMINARY_90M,0.551188986232791,0.4468383650140913,0.4468383650140913,0.124628605,0.29292922016666667,0.3962906535286039,lane_focus,DEGREE_LIMIT_3
713,ST016__ST024,16,ST016,물왕호수,24,ST024,목감고등학교,3229.0,3.229,2.105914035609522,0.176923572,0.176923572,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.167384816,PRELIMINARY_90M,0.2694201084689195,0.474853191104055,0.474853191104055,0.176923572,0.5278974693333334,0.3970337734458114,lane_focus,DEGREE_LIMIT_3
64,ST002__ST012,2,ST002,월곶포구,12,ST012,신천역,8983.0,8.983,3.1711065178480338,0.228261946,0.213997667,0.062986265,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.40019603,PRELIMINARY_90M,0.749520233625365,0.3153473383412604,0.3153473383412604,0.228261946,0.4000326716666667,0.4018219085457032,lane_focus,DEGREE_LIMIT_3
1023,ST025__ST028,25,ST025,목감동행정복지센터,28,ST028,매화산업단지,6878.0,6.878,2.8903708674922335,0.271201217,0.266520768,0.103849183,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.071832764,PRELIMINARY_90M,0.5738840216937839,0.345976362842194,0.345976362842194,0.271201217,0.5119721273333333,0.4052409874098538,lane_focus,DEGREE_LIMIT_3
666,ST015__ST016,15,ST015,목감택지개발예정지구,16,ST016,물왕호수,3107.0,3.107,2.1181705540136373,0.281664379,0.281664379,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.053159992,PRELIMINARY_90M,0.2592407175636212,0.47210551487704316,0.47210551487704316,0.281664379,0.5088599986666666,0.40647955760124577,lane_focus,DEGREE_LIMIT_3
82,ST002__ST030,2,ST002,월곶포구,30,ST030,장곡도서관,5588.0,5.588,2.0815186231395657,0.385608082,0.385608082,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.627351059,PRELIMINARY_90M,0.4662494785148102,0.4804184737447579,0.4804184737447579,0.385608082,0.2712251765,0.431984121350341,lane_focus,DEGREE_LIMIT_3
136,ST003__ST032,3,ST003,배곧한울공원,32,ST032,희망공원,2946.0,2.946,2.474419063810549,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.664390229,PRELIMINARY_90M,0.2458072590738423,0.40413526335350114,0.40413526335350114,0.0,0.11073170483333333,0.12639149704279365,protection_focus,MST
259,ST005__ST054,5,ST005,배곧중·고등학교,54,ST054,시흥 프리미엄 아울렛,1508.0,1.508,1.711681176130996,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.623743217,PRELIMINARY_90M,0.12582394659991655,0.5842209483546189,0.5842209483546189,0.0,0.10395720283333333,0.12839151199817614,protection_focus,MST
1210,ST032__ST033,32,ST032,희망공원,33,ST033,타원산업단지,2081.0,2.081,1.4965117896209403,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.481788461,PRELIMINARY_90M,0.17363370880267,0.6682205960123411,0.6682205960123411,0.0,0.08029807683333333,0.14700454268738516,protection_focus,MST
1145,ST029__ST040,29,ST029,관곡공원,40,ST040,갯골생태공원,3173.0,3.173,2.6002442194967386,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.529257702,PRELIMINARY_90M,0.26474760116812684,0.38457926086402144,0.38457926086402144,0.0,0.25487628366666665,0.14886785191322857,protection_focus,MST
957,ST022__ST055,22,ST022,오이도박물관,55,ST055,해양생태과학관,1977.0,1.977,2.056726097058233,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.016046436,PRELIMINARY_90M,0.16495619524405508,0.486209613146989,0.486209613146989,0.0,0.33600773933333333,0.15632384192085935,protection_focus,MST
934,ST022__ST032,22,ST022,오이도박물관,32,ST032,희망공원,2894.0,2.894,2.88457420094931,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.242877844,PRELIMINARY_90M,0.24146850229453484,0.3466716160987993,0.3466716160987993,0.0,0.373812974,0.15636638897372687,protection_focus,MST
108,ST003__ST004,3,ST003,배곧한울공원,4,ST004,배곧중심상가,4685.0,4.685,2.9330495193194137,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.18657571,PRELIMINARY_90M,0.3909052982895286,0.340942078684045,0.340942078684045,0.0,0.19776261833333333,0.15898676421051247,protection_focus,MST
151,ST003__ST047,3,ST003,배곧한울공원,47,ST047,배곧2동행정복지센터,2142.0,2.142,2.998593533213879,0.082490603,0.082490603,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.45164868,PRELIMINARY_90M,0.17872340425531916,0.3334896807198155,0.3334896807198155,0.082490603,0.24194144666666664,0.16330465145903614,protection_focus,MST
1242,ST033__ST043,33,ST033,타원산업단지,43,ST043,시흥종합버스터미널,2934.0,2.934,2.565523484039041,0.07531911,0.07531911,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.889229462,PRELIMINARY_90M,0.24480600750938675,0.3897839977771891,0.3897839977771891,0.07531911,0.14820491033333333,0.16731909271845571,protection_focus,MST
1226,ST032__ST049,32,ST032,희망공원,49,ST049,거북섬 웨이브파크 정문,4499.0,4.499,3.070219818149316,0.042639664,0.042639664,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.994963213,PRELIMINARY_90M,0.37538589904046726,0.32570957756464014,0.32570957756464014,0.042639664,0.16582720216666666,0.17012752876778947,protection_focus,MST
115,ST003__ST011,3,ST003,배곧한울공원,11,ST011,배곧생명공원,4442.0,4.442,2.929381135965357,0.030002831,0.030002831,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.252044916,PRELIMINARY_90M,0.3706299541093033,0.3413690310634355,0.3413690310634355,0.030002831,0.20867415266666667,0.171633883881376,protection_focus,MST
1147,ST029__ST042,29,ST029,관곡공원,42,ST042,시흥시청역,2654.0,2.654,2.6841941622399865,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.927478894,PRELIMINARY_90M,0.22144347100542344,0.37255129083713157,0.37255129083713157,0.0,0.487913149,0.1733583601766544,protection_focus,MST
1243,ST033__ST044,33,ST033,타원산업단지,44,ST044,경기과학기술대학교,1598.0,1.598,1.7010597777371803,0.123630586,0.123630586,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.331684145,PRELIMINARY_90M,0.13333333333333333,0.5878688174793252,0.5878688174793252,0.123630586,0.05528069083333333,0.18495438591356544,protection_focus,MST
1381,ST041__ST042,41,ST041,연꽃테마파크,42,ST042,시흥시청역,3357.0,3.357,2.4375560527901543,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.986825232,PRELIMINARY_90M,0.28010012515644556,0.4102469762101871,0.4102469762101871,0.0,0.49780420533333336,0.19222770226281716,protection_focus,MST
1,ST001__ST002,1,ST001,월곶역,2,ST002,월곶포구,619.0,0.619,1.5532421960245575,0.149164241,0.149164241,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.47799073,PRELIMINARY_90M,0.05164789319983312,0.6438145979805647,0.6438145979805647,0.149164241,0.07966512166666666,0.19343365708705135,protection_focus,MST
30,ST001__ST031,1,ST001,월곶역,31,ST031,마전저수지,4726.0,4.726,2.1733816526852707,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.971254241,PRELIMINARY_90M,0.3943262411347518,0.4601124697838842,0.4601124697838842,0.0,0.3285423735,0.197163474719533,protection_focus,MST
53,ST001__ST054,1,ST001,월곶역,54,ST054,시흥 프리미엄 아울렛,3069.0,3.069,2.971566575272677,0.131704676,0.131704676,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.446878915,PRELIMINARY_90M,0.2560700876095119,0.3365228322061867,0.3365228322061867,0.131704676,0.24114648583333334,0.2037167532278304,protection_focus,MST
1448,ST046__ST054,46,ST046,배곧1동행정복지센터,54,ST054,시흥 프리미엄 아울렛,1087.0,1.087,2.0,0.198910149,0.198910149,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.722410179,PRELIMINARY_90M,0.09069670421360033,0.5,0.5,0.198910149,0.1204016965,0.21065466981772007,protection_focus,MST
867,ST020__ST032,20,ST020,시화공업단지[왼쪽부근],32,ST032,희망공원,3417.0,3.417,2.3443302754970845,0.138210853,0.138210853,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.829933024,PRELIMINARY_90M,0.2851063829787234,0.42656105688349016,0.42656105688349016,0.138210853,0.13832217066666666,0.2108591872282682,protection_focus,MST
1236,ST033__ST037,33,ST033,타원산업단지,37,ST037,군자동행정복지센터,6377.0,6.377,2.6778195613261624,0.052201447,0.052201447,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.167165179,PRELIMINARY_90M,0.5320817688777638,0.3734381563426777,0.3734381563426777,0.052201447,0.19452752983333332,0.2177119302019544,protection_focus,MST
1409,ST043__ST045,43,ST043,시흥종합버스터미널,45,ST045,시흥중앙도서관,671.0,0.671,3.1817228022763167,0.300402098,0.300402098,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.425583211,PRELIMINARY_90M,0.055986649979140594,0.31429513573104634,0.31429513573104634,0.300402098,0.07093053516666667,0.2191822296304851,protection_focus,MST
109,ST003__ST005,3,ST003,배곧한울공원,5,ST005,배곧중·고등학교,4928.0,4.928,2.777738601711209,0.110945923,0.110945923,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.138942822,PRELIMINARY_90M,0.41118064246975383,0.3600050772898343,0.3600050772898343,0.110945923,0.18982380366666665,0.2201834221374259,protection_focus,MST
1379,ST040__ST054,40,ST040,갯골생태공원,54,ST054,시흥 프리미엄 아울렛,5042.0,5.042,2.505555704817685,0.080180898,0.080180898,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.509985427,PRELIMINARY_90M,0.42069253233208176,0.39911305826376126,0.39911305826376126,0.080180898,0.2516642378333333,0.22184554988098054,protection_focus,MST
378,ST008__ST029,8,ST008,시흥능곡역,29,ST029,관곡공원,4389.0,4.389,2.156570265400262,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.417489749,PRELIMINARY_90M,0.36620775969962455,0.46369924321218386,0.46369924321218386,0.0,0.5695816248333333,0.2282336821467525,protection_focus,MST
283,ST006__ST029,6,ST006,시흥시청 본청,29,ST029,관곡공원,3470.0,3.47,2.475229440723157,0.075912866,0.075912866,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.041565706,PRELIMINARY_90M,0.28952857738840215,0.40400295162449357,0.40400295162449357,0.075912866,0.5069276176666667,0.23250173387135448,protection_focus,MST
1234,ST033__ST035,33,ST033,타원산업단지,35,ST035,산들공원,7540.0,7.54,2.4880660387555813,0.057148758,0.057148758,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.8813862,PRELIMINARY_90M,0.6291197329995828,0.4019185923618631,0.4019185923618631,0.057148758,0.1468977,0.236720769454196,protection_focus,MST
1252,ST033__ST053,33,ST033,타원산업단지,53,ST053,오이도 빨강등대,6235.0,6.235,2.681993902930899,0.077964192,0.000893161,0.07707103,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.51111674,PRELIMINARY_90M,0.5202336253650396,0.3728569251806255,0.3728569251806255,0.077964192,0.25185279,0.23673527835010175,protection_focus,MST
797,ST018__ST033,18,ST018,정왕역,33,ST033,타원산업단지,3728.0,3.728,2.6919701197263484,0.201894718,0.201894718,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.876118982,PRELIMINARY_90M,0.3110554860241969,0.3714751485063492,0.3714751485063492,0.201894718,0.14601983033333335,0.2407827030307918,protection_focus,MST
466,ST010__ST026,10,ST010,은계호수공원,26,ST026,은계파크자이,1220.0,1.22,2.405341600576404,0.254629654,0.254629654,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.537591702,PRELIMINARY_90M,0.1017939090529829,0.41574136486907515,0.41574136486907515,0.254629654,0.2562652836666667,0.24847460609095784,protection_focus,MST
1247,ST033__ST048,33,ST033,타원산업단지,48,ST048,정왕평생학습관 사거리,3608.0,3.608,2.731241808577759,0.220485387,0.220485387,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.925063471,PRELIMINARY_90M,0.30104297037964123,0.36613382120154736,0.36613382120154736,0.220485387,0.15417724516666667,0.24849794753116033,protection_focus,MST
833,ST019__ST033,19,ST019,시화병원,33,ST033,타원산업단지,3836.0,3.836,2.7436795030655845,0.224557843,0.224557843,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.855941648,PRELIMINARY_90M,0.320066750104297,0.3644740571494134,0.3644740571494134,0.224557843,0.14265694133333334,0.25236192129327145,protection_focus,MST
1143,ST029__ST038,29,ST029,관곡공원,38,ST038,능곡도서관,4223.0,4.223,2.511994530716733,0.118739746,0.102463148,0.021842811,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.578907523,PRELIMINARY_90M,0.35235711305798917,0.39809003872101417,0.39809003872101417,0.118739746,0.42981792049999995,0.25402748949474996,protection_focus,MST
125,ST003__ST021,3,ST003,배곧한울공원,21,ST021,오이도 포구 해양관광 단지,3868.0,3.868,3.0553772480821526,0.133587529,0.0,0.133587529,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.056247109,PRELIMINARY_90M,0.32273675427617854,0.3272918264439181,0.3272918264439181,0.133587529,0.5093745181666667,0.2568410670468234,protection_focus,MST
1227,ST032__ST050,32,ST032,희망공원,50,ST050,시흥한라3차아파트,4271.0,4.271,3.200955888599408,0.219882908,0.219882908,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.156929234,PRELIMINARY_90M,0.3563621193158114,0.31240667938025046,0.31240667938025046,0.219882908,0.192821539,0.25699811062019984,protection_focus,MST
1144,ST029__ST039,29,ST029,관곡공원,39,ST039,능곡힐스테이트,4321.0,4.321,2.5005444574442675,0.134141311,0.069883904,0.064257407,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.555414981,PRELIMINARY_90M,0.3605340008343763,0.3999129057765565,0.3999129057765565,0.134141311,0.42590249683333337,0.2630497660583587,protection_focus,MST
127,ST003__ST023,3,ST003,배곧한울공원,23,ST023,오이도역,4569.0,4.569,3.362496455886152,0.25196631,0.25196631,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.707990957,PRELIMINARY_90M,0.38122653316645805,0.297398082977744,0.297398082977744,0.25196631,0.11799849283333334,0.2645379480049532,protection_focus,MST
1233,ST033__ST034,33,ST033,타원산업단지,34,ST034,군자디지털과학고등학교,7893.0,7.893,2.4341605952920373,0.09909245,0.09909245,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.916931401,PRELIMINARY_90M,0.6585732165206508,0.41081923761896466,0.41081923761896466,0.09909245,0.15282190016666666,0.2658070389719749,protection_focus,MST
468,ST010__ST028,10,ST010,은계호수공원,28,ST028,매화산업단지,3734.0,3.734,2.2597817465071626,0.156648005,0.156648005,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.499811713,PRELIMINARY_90M,0.3115561118064247,0.44252061135800064,0.44252061135800064,0.156648005,0.4166352855,0.26950860938998505,protection_focus,MST
16,ST001__ST017,1,ST001,월곶역,17,ST017,장곡동,5471.0,5.471,2.2032904503529056,0.141154833,0.141154833,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.041065843,PRELIMINARY_90M,0.4564872757613684,0.45386662472931244,0.45386662472931244,0.141154833,0.34017764050000004,0.28098151143667055,protection_focus,MST
6,ST001__ST007,1,ST001,월곶역,7,ST007,장현지구,6606.0,6.606,2.2379457054195973,0.124628605,0.124628605,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.757575321,PRELIMINARY_90M,0.551188986232791,0.4468383650140913,0.4468383650140913,0.124628605,0.29292922016666667,0.28351723752367186,protection_focus,MST
718,ST016__ST029,16,ST016,물왕호수,29,ST029,관곡공원,5128.0,5.128,2.2882225092974817,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,5.333892509,PRELIMINARY_90M,0.4278681685440133,0.4370204365776538,0.4370204365776538,0.0,0.8889820848333333,0.28447401192045074,protection_focus,MST
1157,ST029__ST052,29,ST029,관곡공원,52,ST052,가온그린공원,4265.0,4.265,2.386392012061943,0.201240875,0.201240875,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.198243349,PRELIMINARY_90M,0.35586149353358365,0.4190426363085074,0.4190426363085074,0.201240875,0.36637389150000005,0.28960521537799283,protection_focus,MST
714,ST016__ST025,16,ST016,물왕호수,25,ST025,목감동행정복지센터,3005.0,3.005,2.1381214943015445,0.193383798,0.119943446,0.161932073,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.924827881,PRELIMINARY_90M,0.25073007926574886,0.46770026991691965,0.46770026991691965,0.193383798,0.4874713135,0.2901136523656877,protection_focus,MST
713,ST016__ST024,16,ST016,물왕호수,24,ST024,목감고등학교,3229.0,3.229,2.105914035609522,0.176923572,0.176923572,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.167384816,PRELIMINARY_90M,0.2694201084689195,0.474853191104055,0.474853191104055,0.176923572,0.5278974693333334,0.2927584067593922,protection_focus,MST
1205,ST031__ST051,31,ST031,마전저수지,51,ST051,연성중학교,6100.0,6.1,2.6203589074087144,0.119255883,0.104609688,0.028266702,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.974419427,PRELIMINARY_90M,0.5089695452649144,0.3816271111459708,0.3816271111459708,0.119255883,0.49573657116666664,0.2930264028998785,protection_focus,MST
364,ST008__ST015,8,ST008,시흥능곡역,15,ST015,목감택지개발예정지구,6807.0,6.807,1.8885444736486015,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.039381199,PRELIMINARY_90M,0.5679599499374218,0.5295083139175617,0.5295083139175617,0.0,0.6732301998333333,0.29400276705011863,protection_focus,MST
480,ST010__ST040,10,ST010,은계호수공원,40,ST040,갯골생태공원,7454.0,7.454,2.3810988212602635,0.143643119,0.143643119,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.480173201,PRELIMINARY_90M,0.6219440967876513,0.41997416951839145,0.41997416951839145,0.143643119,0.24669553349999998,0.296210834310289,protection_focus,MST
424,ST009__ST029,9,ST009,능곡중앙공원,29,ST029,관곡공원,4562.0,4.562,2.4231442712656004,0.204923527,0.178849884,0.12823664,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.421968536,PRELIMINARY_90M,0.380642469753859,0.41268694227508923,0.41268694227508923,0.204923527,0.40366142266666666,0.3010425121920352,protection_focus,MST
1235,ST033__ST036,33,ST033,타원산업단지,36,ST036,시흥시립군자도서관,8292.0,8.292,2.7666997178454844,0.141881676,0.141881676,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.568226714,PRELIMINARY_90M,0.6918648310387985,0.3614414652771683,0.3614414652771683,0.141881676,0.261371119,0.30273569184933496,protection_focus,MST
1135,ST029__ST030,29,ST029,관곡공원,30,ST030,장곡도서관,4785.0,4.785,2.344415023463761,0.235519282,0.235519282,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.140637973,PRELIMINARY_90M,0.3992490613266583,0.4265456371809749,0.4265456371809749,0.235519282,0.3567729955,0.31510724816747787,protection_focus,MST
1080,ST027__ST028,27,ST027,은행동행정복지센터,28,ST028,매화산업단지,4046.0,4.046,2.177258890186534,0.235801443,0.235801443,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.540050863,PRELIMINARY_90M,0.3375886524822695,0.4592931068084082,0.4592931068084082,0.235801443,0.42334181049999997,0.31781368959271505,protection_focus,MST
